id,chemical,date,location,misurations
22813,Endrin,2007-12,Kannika,3
22814,Endrin,2007-12,Kohsoom,1
22815,Endrin,2007-12,Sakda,3
22816,Endrin,2007-12,Somchair,1
22817,Endrin,2008-01,Boonsri,1
22818,Endrin,2008-02,Boonsri,3
22819,Endrin,2008-02,Kohsoom,1
22820,Endrin,2008-03,Boonsri,3
22821,Endrin,2008-03,Kohsoom,1
22822,Endrin,2008-05,Kohsoom,1
22823,Endrin,2008-06,Boonsri,3
22824,Endrin,2008-06,Kohsoom,1
22825,Endrin,2008-07,Boonsri,6
22826,Endrin,2008-07,Kohsoom,1
22827,Endrin,2008-08,Boonsri,3
22828,Endrin,2008-08,Kohsoom,1
22829,Endrin,2008-09,Boonsri,1
22830,Endrin,2008-09,Kohsoom,1
22831,Endrin,2008-10,Boonsri,3
22832,Endrin,2008-10,Kohsoom,1
22833,Endrin,2008-11,Boonsri,3
22834,Endrin,2008-11,Kohsoom,1
22835,Endrin,2009-01,Boonsri,1
22836,Endrin,2009-02,Boonsri,3
22837,Endrin,2009-03,Boonsri,3
22838,Endrin,2009-03,Kohsoom,1
22839,Endrin,2009-04,Boonsri,3
22840,Endrin,2009-04,Kohsoom,1
22841,Endrin,2009-05,Boonsri,3
22842,Endrin,2009-05,Kohsoom,1
22843,Endrin,2009-06,Boonsri,3
22844,Endrin,2009-06,Kohsoom,1
22845,Endrin,2009-07,Boonsri,3
22846,Endrin,2009-07,Kohsoom,1
22847,Endrin,2009-07,Tansanee,1
22848,Endrin,2009-08,Boonsri,3
22849,Endrin,2009-08,Kohsoom,1
22850,Endrin,2009-09,Boonsri,3
22851,Endrin,2009-09,Busarakhan,1
22852,Endrin,2009-09,Chai,2
22853,Endrin,2009-09,Kannika,1
22854,Endrin,2009-09,Kohsoom,1
22855,Endrin,2009-09,Sakda,1
22856,Endrin,2009-09,Somchair,1
22857,Endrin,2009-10,Boonsri,3
22858,Endrin,2009-10,Busarakhan,1
22859,Endrin,2009-10,Chai,3
22860,Endrin,2009-10,Kohsoom,1
22861,Endrin,2009-10,Somchair,1
22862,Endrin,2009-11,Boonsri,3
22863,Endrin,2009-11,Kannika,1
22864,Endrin,2009-11,Kohsoom,1
22865,Endrin,2009-12,Boonsri,3
22866,Fecal coliforms,1998-01,Boonsri,1
22867,Fecal coliforms,1998-01,Chai,3
22868,Fecal coliforms,1998-01,Kannika,3
22869,Fecal coliforms,1998-02,Boonsri,1
22870,Fecal coliforms,1998-02,Chai,3
22871,Fecal coliforms,1998-02,Kannika,3
22872,Fecal coliforms,1998-03,Boonsri,1
22873,Fecal coliforms,1998-03,Chai,3
22874,Fecal coliforms,1998-03,Kannika,3
22875,Fecal coliforms,1998-04,Boonsri,2
22876,Fecal coliforms,1998-04,Chai,3
22877,Fecal coliforms,1998-04,Kannika,3
22878,Fecal coliforms,1998-04,Kohsoom,1
22879,Fecal coliforms,1998-04,Sakda,1
22880,Fecal coliforms,1998-04,Somchair,1
22881,Fecal coliforms,1998-05,Boonsri,2
22882,Fecal coliforms,1998-05,Chai,3
22883,Fecal coliforms,1998-05,Kannika,3
22884,Fecal coliforms,1998-06,Boonsri,2
22885,Fecal coliforms,1998-06,Chai,3
22886,Fecal coliforms,1998-06,Kannika,3
22887,Fecal coliforms,1998-06,Kohsoom,1
22888,Fecal coliforms,1998-06,Sakda,1
22889,Fecal coliforms,1998-06,Somchair,1
22890,Fecal coliforms,1998-07,Boonsri,2
22891,Fecal coliforms,1998-07,Chai,3
22892,Fecal coliforms,1998-07,Kannika,3
22893,Fecal coliforms,1998-08,Boonsri,2
22894,Fecal coliforms,1998-08,Chai,3
22895,Fecal coliforms,1998-08,Kannika,3
22896,Fecal coliforms,1998-08,Kohsoom,1
22897,Fecal coliforms,1998-08,Sakda,1
22898,Fecal coliforms,1998-08,Somchair,1
22899,Fecal coliforms,1998-09,Boonsri,2
22900,Fecal coliforms,1998-09,Chai,3
22901,Fecal coliforms,1998-09,Kannika,3
22902,Fecal coliforms,1998-10,Boonsri,2
22903,Fecal coliforms,1998-10,Busarakhan,1
22904,Fecal coliforms,1998-10,Chai,3
22905,Fecal coliforms,1998-10,Kannika,3
22906,Fecal coliforms,1998-10,Kohsoom,1
22907,Fecal coliforms,1998-10,Sakda,3
22908,Fecal coliforms,1998-10,Somchair,1
22909,Fecal coliforms,1998-11,Boonsri,2
22910,Fecal coliforms,1998-11,Busarakhan,1
22911,Fecal coliforms,1998-11,Chai,3
22912,Fecal coliforms,1998-11,Kannika,3
22913,Fecal coliforms,1998-11,Kohsoom,1
22914,Fecal coliforms,1998-11,Sakda,3
22915,Fecal coliforms,1998-11,Somchair,1
22916,Fecal coliforms,1998-12,Boonsri,2
22917,Fecal coliforms,1998-12,Busarakhan,1
22918,Fecal coliforms,1998-12,Chai,3
22919,Fecal coliforms,1998-12,Kannika,3
22920,Fecal coliforms,1998-12,Kohsoom,1
22921,Fecal coliforms,1998-12,Sakda,3
22922,Fecal coliforms,1998-12,Somchair,1
22923,Fecal coliforms,1999-01,Busarakhan,1
22924,Fecal coliforms,1999-01,Chai,3
22925,Fecal coliforms,1999-01,Somchair,1
22926,Fecal coliforms,1999-02,Boonsri,2
22927,Fecal coliforms,1999-02,Busarakhan,1
22928,Fecal coliforms,1999-02,Chai,3
22929,Fecal coliforms,1999-02,Kannika,2
22930,Fecal coliforms,1999-02,Sakda,2
22931,Fecal coliforms,1999-02,Somchair,1
22932,Fecal coliforms,1999-03,Boonsri,1
22933,Fecal coliforms,1999-03,Chai,3
22934,Fecal coliforms,1999-03,Kannika,1
22935,Fecal coliforms,1999-03,Kohsoom,1
22936,Fecal coliforms,1999-03,Sakda,1
22937,Fecal coliforms,1999-04,Boonsri,2
22938,Fecal coliforms,1999-04,Busarakhan,1
22939,Fecal coliforms,1999-04,Chai,3
22940,Fecal coliforms,1999-04,Kannika,2
22941,Fecal coliforms,1999-04,Kohsoom,1
22942,Fecal coliforms,1999-04,Somchair,1
22943,Fecal coliforms,1999-05,Boonsri,3
22944,Fecal coliforms,1999-05,Busarakhan,1
22945,Fecal coliforms,1999-05,Chai,3
22946,Fecal coliforms,1999-05,Kannika,3
22947,Fecal coliforms,1999-05,Kohsoom,1
22948,Fecal coliforms,1999-05,Sakda,2
22949,Fecal coliforms,1999-05,Somchair,1
22950,Fecal coliforms,1999-06,Busarakhan,1
22951,Fecal coliforms,1999-06,Chai,1
22952,Fecal coliforms,1999-06,Kannika,2
22953,Fecal coliforms,1999-06,Kohsoom,1
22954,Fecal coliforms,1999-06,Sakda,1
22955,Fecal coliforms,1999-07,Sakda,1
22956,Fecal coliforms,1999-09,Boonsri,2
22957,Fecal coliforms,1999-10,Boonsri,2
22958,Fecal coliforms,1999-10,Busarakhan,1
22959,Fecal coliforms,1999-10,Chai,1
22960,Fecal coliforms,1999-10,Kannika,3
22961,Fecal coliforms,1999-10,Kohsoom,1
22962,Fecal coliforms,1999-10,Sakda,3
22963,Fecal coliforms,1999-10,Somchair,1
22964,Fecal coliforms,1999-11,Busarakhan,1
22965,Fecal coliforms,1999-11,Chai,3
22966,Fecal coliforms,1999-11,Kannika,3
22967,Fecal coliforms,1999-11,Sakda,3
22968,Fecal coliforms,1999-11,Somchair,1
22969,Fecal coliforms,1999-12,Busarakhan,1
22970,Fecal coliforms,1999-12,Chai,3
22971,Fecal coliforms,1999-12,Kannika,3
22972,Fecal coliforms,1999-12,Sakda,3
22973,Fecal coliforms,1999-12,Somchair,1
22974,Fecal coliforms,2000-01,Boonsri,1
22975,Fecal coliforms,2000-01,Busarakhan,1
22976,Fecal coliforms,2000-01,Chai,3
22977,Fecal coliforms,2000-01,Kannika,3
22978,Fecal coliforms,2000-01,Sakda,3
22979,Fecal coliforms,2000-01,Somchair,1
22980,Fecal coliforms,2000-02,Boonsri,3
22981,Fecal coliforms,2000-02,Busarakhan,1
22982,Fecal coliforms,2000-02,Chai,3
22983,Fecal coliforms,2000-02,Kannika,3
22984,Fecal coliforms,2000-02,Kohsoom,1
22985,Fecal coliforms,2000-02,Sakda,3
22986,Fecal coliforms,2000-02,Somchair,1
22987,Fecal coliforms,2000-03,Boonsri,1
22988,Fecal coliforms,2000-03,Busarakhan,1
22989,Fecal coliforms,2000-03,Chai,3
22990,Fecal coliforms,2000-03,Kannika,3
22991,Fecal coliforms,2000-03,Kohsoom,1
22992,Fecal coliforms,2000-03,Sakda,3
22993,Fecal coliforms,2000-03,Somchair,1
22994,Fecal coliforms,2000-04,Boonsri,3
22995,Fecal coliforms,2000-04,Busarakhan,1
22996,Fecal coliforms,2000-04,Chai,3
22997,Fecal coliforms,2000-04,Kannika,3
22998,Fecal coliforms,2000-04,Kohsoom,1
22999,Fecal coliforms,2000-04,Sakda,3
23000,Fecal coliforms,2000-04,Somchair,1
23001,Fecal coliforms,2000-05,Boonsri,3
23002,Fecal coliforms,2000-05,Busarakhan,1
23003,Fecal coliforms,2000-05,Chai,3
23004,Fecal coliforms,2000-05,Kannika,3
23005,Fecal coliforms,2000-05,Kohsoom,1
23006,Fecal coliforms,2000-05,Sakda,3
23007,Fecal coliforms,2000-05,Somchair,1
23008,Fecal coliforms,2000-06,Boonsri,3
23009,Fecal coliforms,2000-06,Chai,2
23010,Fecal coliforms,2000-07,Boonsri,3
23011,Fecal coliforms,2000-07,Busarakhan,1
23012,Fecal coliforms,2000-07,Chai,2
23013,Fecal coliforms,2000-07,Kannika,3
23014,Fecal coliforms,2000-07,Kohsoom,1
23015,Fecal coliforms,2000-07,Sakda,3
23016,Fecal coliforms,2000-07,Somchair,1
23017,Fecal coliforms,2000-08,Boonsri,3
23018,Fecal coliforms,2000-08,Busarakhan,1
23019,Fecal coliforms,2000-08,Chai,3
23020,Fecal coliforms,2000-08,Kannika,2
23021,Fecal coliforms,2000-08,Kohsoom,1
23022,Fecal coliforms,2000-08,Sakda,3
23023,Fecal coliforms,2000-09,Boonsri,3
23024,Fecal coliforms,2000-09,Busarakhan,1
23025,Fecal coliforms,2000-09,Chai,2
23026,Fecal coliforms,2000-09,Kannika,3
23027,Fecal coliforms,2000-09,Kohsoom,1
23028,Fecal coliforms,2000-09,Sakda,3
23029,Fecal coliforms,2000-09,Somchair,1
23030,Fecal coliforms,2000-10,Boonsri,3
23031,Fecal coliforms,2000-10,Chai,2
23032,Fecal coliforms,2000-10,Kannika,3
23033,Fecal coliforms,2000-10,Kohsoom,1
23034,Fecal coliforms,2000-10,Sakda,3
23035,Fecal coliforms,2000-10,Somchair,1
23036,Fecal coliforms,2000-11,Chai,2
23037,Fecal coliforms,2000-11,Kohsoom,1
23038,Fecal coliforms,2000-11,Somchair,1
23039,Fecal coliforms,2000-12,Boonsri,3
23040,Fecal coliforms,2000-12,Kohsoom,1
23041,Fecal coliforms,2001-01,Kohsoom,1
23042,Fecal coliforms,2001-02,Busarakhan,1
23043,Fecal coliforms,2001-02,Chai,3
23044,Fecal coliforms,2001-02,Kannika,3
23045,Fecal coliforms,2001-02,Kohsoom,1
23046,Fecal coliforms,2001-02,Sakda,3
23047,Fecal coliforms,2001-02,Somchair,1
23048,Fecal coliforms,2001-03,Busarakhan,1
23049,Fecal coliforms,2001-03,Chai,3
23050,Fecal coliforms,2001-03,Kannika,3
23051,Fecal coliforms,2001-03,Sakda,3
23052,Fecal coliforms,2001-03,Somchair,1
23053,Fecal coliforms,2001-04,Busarakhan,1
23054,Fecal coliforms,2001-04,Chai,3
23055,Fecal coliforms,2001-04,Kannika,3
23056,Fecal coliforms,2001-04,Kohsoom,1
23057,Fecal coliforms,2001-04,Sakda,3
23058,Fecal coliforms,2001-04,Somchair,1
23059,Fecal coliforms,2001-05,Busarakhan,1
23060,Fecal coliforms,2001-05,Chai,3
23061,Fecal coliforms,2001-05,Kannika,3
23062,Fecal coliforms,2001-05,Kohsoom,1
23063,Fecal coliforms,2001-05,Sakda,3
23064,Fecal coliforms,2001-05,Somchair,1
23065,Fecal coliforms,2001-06,Boonsri,3
23066,Fecal coliforms,2001-06,Busarakhan,1
23067,Fecal coliforms,2001-06,Chai,3
23068,Fecal coliforms,2001-06,Kannika,2
23069,Fecal coliforms,2001-06,Kohsoom,1
23070,Fecal coliforms,2001-06,Sakda,3
23071,Fecal coliforms,2001-06,Somchair,1
23072,Fecal coliforms,2001-07,Boonsri,1
23073,Fecal coliforms,2001-07,Chai,3
23074,Fecal coliforms,2001-07,Kohsoom,1
23075,Fecal coliforms,2001-08,Boonsri,2
23076,Fecal coliforms,2001-08,Busarakhan,1
23077,Fecal coliforms,2001-08,Chai,3
23078,Fecal coliforms,2001-08,Kannika,3
23079,Fecal coliforms,2001-08,Kohsoom,1
23080,Fecal coliforms,2001-08,Sakda,3
23081,Fecal coliforms,2001-08,Somchair,1
23082,Fecal coliforms,2001-09,Boonsri,2
23083,Fecal coliforms,2001-09,Busarakhan,1
23084,Fecal coliforms,2001-09,Chai,3
23085,Fecal coliforms,2001-09,Kannika,3
23086,Fecal coliforms,2001-09,Kohsoom,1
23087,Fecal coliforms,2001-09,Sakda,3
23088,Fecal coliforms,2001-09,Somchair,1
23089,Fecal coliforms,2001-10,Kohsoom,1
23090,Fecal coliforms,2001-11,Boonsri,2
23091,Fecal coliforms,2001-11,Busarakhan,1
23092,Fecal coliforms,2001-11,Chai,3
23093,Fecal coliforms,2001-11,Kannika,3
23094,Fecal coliforms,2001-11,Kohsoom,1
23095,Fecal coliforms,2001-11,Sakda,3
23096,Fecal coliforms,2001-11,Somchair,1
23097,Fecal coliforms,2001-12,Boonsri,3
23098,Fecal coliforms,2001-12,Kannika,3
23099,Fecal coliforms,2001-12,Kohsoom,1
23100,Fecal coliforms,2001-12,Sakda,3
23101,Fecal coliforms,2002-03,Boonsri,1
23102,Fecal coliforms,2002-03,Kohsoom,1
23103,Fecal coliforms,2002-04,Boonsri,3
23104,Fecal coliforms,2002-04,Kohsoom,1
23105,Fecal coliforms,2002-08,Boonsri,3
23106,Fecal coliforms,2002-10,Boonsri,3
23107,Fecal coliforms,2002-10,Busarakhan,1
23108,Fecal coliforms,2002-10,Chai,3
23109,Fecal coliforms,2002-10,Kannika,1
23110,Fecal coliforms,2002-10,Kohsoom,1
23111,Fecal coliforms,2002-10,Sakda,1
23112,Fecal coliforms,2002-10,Somchair,1
23113,Fecal coliforms,2002-11,Boonsri,3
23114,Fecal coliforms,2002-12,Boonsri,3
23115,Fecal coliforms,2002-12,Kohsoom,1
23116,Fecal coliforms,2003-01,Boonsri,3
23117,Fecal coliforms,2003-01,Busarakhan,1
23118,Fecal coliforms,2003-01,Chai,6
23119,Fecal coliforms,2003-01,Kannika,3
23120,Fecal coliforms,2003-01,Kohsoom,1
23121,Fecal coliforms,2003-01,Sakda,3
23122,Fecal coliforms,2003-01,Somchair,1
23123,Fecal coliforms,2003-02,Boonsri,3
23124,Fecal coliforms,2003-02,Busarakhan,1
23125,Fecal coliforms,2003-02,Chai,6
23126,Fecal coliforms,2003-02,Kannika,3
23127,Fecal coliforms,2003-02,Kohsoom,1
23128,Fecal coliforms,2003-02,Sakda,3
23129,Fecal coliforms,2003-02,Somchair,1
23130,Fecal coliforms,2003-03,Boonsri,3
23131,Fecal coliforms,2003-03,Busarakhan,1
23132,Fecal coliforms,2003-03,Chai,6
23133,Fecal coliforms,2003-03,Kannika,3
23134,Fecal coliforms,2003-03,Kohsoom,1
23135,Fecal coliforms,2003-03,Sakda,3
23136,Fecal coliforms,2003-03,Somchair,1
23137,Fecal coliforms,2003-04,Boonsri,3
23138,Fecal coliforms,2003-04,Chai,6
23139,Fecal coliforms,2003-04,Kohsoom,1
23140,Fecal coliforms,2003-05,Boonsri,3
23141,Fecal coliforms,2003-05,Kohsoom,1
23142,Fecal coliforms,2003-06,Boonsri,6
23143,Fecal coliforms,2003-06,Kohsoom,1
23144,Fecal coliforms,2003-07,Boonsri,3
23145,Fecal coliforms,2003-07,Chai,3
23146,Fecal coliforms,2003-07,Kohsoom,1
23147,Fecal coliforms,2003-08,Boonsri,3
23148,Fecal coliforms,2003-08,Chai,3
23149,Fecal coliforms,2003-08,Kohsoom,1
23150,Fecal coliforms,2003-10,Boonsri,3
23151,Fecal coliforms,2003-10,Busarakhan,1
23152,Fecal coliforms,2003-10,Chai,3
23153,Fecal coliforms,2003-10,Kannika,3
23154,Fecal coliforms,2003-10,Kohsoom,1
23155,Fecal coliforms,2003-10,Sakda,3
23156,Fecal coliforms,2003-10,Somchair,1
23157,Fecal coliforms,2003-11,Boonsri,3
23158,Fecal coliforms,2003-11,Chai,3
23159,Fecal coliforms,2003-11,Kohsoom,1
23160,Fecal coliforms,2003-12,Chai,3
23161,Fecal coliforms,2004-01,Chai,3
23162,Fecal coliforms,2004-02,Busarakhan,1
23163,Fecal coliforms,2004-02,Chai,3
23164,Fecal coliforms,2004-02,Kannika,1
23165,Fecal coliforms,2004-02,Sakda,3
23166,Fecal coliforms,2004-03,Chai,3
23167,Fecal coliforms,2004-04,Chai,3
23168,Fecal coliforms,2004-07,Boonsri,3
23169,Fecal coliforms,2004-07,Kohsoom,1
23170,Fecal coliforms,2004-08,Boonsri,3
23171,Fecal coliforms,2004-08,Kohsoom,1
23172,Fecal coliforms,2004-09,Boonsri,3
23173,Fecal coliforms,2004-09,Kohsoom,1
23174,Fecal coliforms,2004-10,Boonsri,3
23175,Fecal coliforms,2004-10,Kohsoom,1
23176,Fecal coliforms,2004-11,Boonsri,3
23177,Fecal coliforms,2004-11,Chai,3
23178,Fecal coliforms,2004-11,Kohsoom,1
23179,Fecal coliforms,2004-12,Kohsoom,1
23180,Fecal coliforms,2005-01,Boonsri,3
23181,Fecal coliforms,2005-01,Kohsoom,1
23182,Fecal coliforms,2005-02,Boonsri,3
23183,Fecal coliforms,2005-02,Kohsoom,1
23184,Fecal coliforms,2005-03,Boonsri,3
23185,Fecal coliforms,2005-03,Kohsoom,1
23186,Fecal coliforms,2005-04,Boonsri,3
23187,Fecal coliforms,2005-04,Kohsoom,1
23188,Fecal coliforms,2005-05,Boonsri,3
23189,Fecal coliforms,2005-05,Kohsoom,1
23190,Fecal coliforms,2005-06,Boonsri,3
23191,Fecal coliforms,2005-06,Busarakhan,1
23192,Fecal coliforms,2005-06,Chai,3
23193,Fecal coliforms,2005-06,Kannika,3
23194,Fecal coliforms,2005-06,Kohsoom,1
23195,Fecal coliforms,2005-06,Sakda,3
23196,Fecal coliforms,2005-06,Somchair,1
23197,Fecal coliforms,2005-07,Boonsri,3
23198,Fecal coliforms,2005-07,Kohsoom,1
23199,Fecal coliforms,2005-08,Boonsri,3
23200,Fecal coliforms,2005-08,Busarakhan,1
23201,Fecal coliforms,2005-08,Chai,3
23202,Fecal coliforms,2005-08,Kannika,3
23203,Fecal coliforms,2005-08,Kohsoom,1
23204,Fecal coliforms,2005-08,Sakda,3
23205,Fecal coliforms,2005-08,Somchair,1
23206,Fecal coliforms,2005-09,Boonsri,3
23207,Fecal coliforms,2005-09,Kohsoom,1
23208,Fecal coliforms,2005-10,Busarakhan,1
23209,Fecal coliforms,2005-10,Chai,3
23210,Fecal coliforms,2005-10,Kannika,3
23211,Fecal coliforms,2005-10,Sakda,3
23212,Fecal coliforms,2005-10,Somchair,1
23213,Fecal coliforms,2005-11,Boonsri,3
23214,Fecal coliforms,2005-11,Busarakhan,1
23215,Fecal coliforms,2005-11,Chai,3
23216,Fecal coliforms,2005-11,Kannika,3
23217,Fecal coliforms,2005-11,Kohsoom,1
23218,Fecal coliforms,2005-11,Sakda,3
23219,Fecal coliforms,2005-11,Somchair,1
23220,Fecal coliforms,2005-12,Boonsri,3
23221,Fecal coliforms,2005-12,Kohsoom,1
23222,Fecal coliforms,2006-01,Boonsri,3
23223,Fecal coliforms,2006-02,Boonsri,6
23224,Fecal coliforms,2006-03,Boonsri,6
23225,Fecal coliforms,2006-03,Kohsoom,1
23226,Fecal coliforms,2006-04,Boonsri,6
23227,Fecal coliforms,2006-04,Kohsoom,1
23228,Fecal coliforms,2006-05,Boonsri,6
23229,Fecal coliforms,2006-05,Kohsoom,1
23230,Fecal coliforms,2006-06,Boonsri,6
23231,Fecal coliforms,2006-06,Kohsoom,1
23232,Fecal coliforms,2006-07,Boonsri,6
23233,Fecal coliforms,2006-07,Kohsoom,1
23234,Fecal coliforms,2006-08,Boonsri,3
23235,Fecal coliforms,2006-08,Kohsoom,1
23236,Fecal coliforms,2006-09,Boonsri,3
23237,Fecal coliforms,2006-09,Kohsoom,1
23238,Fecal coliforms,2006-10,Boonsri,4
23239,Fecal coliforms,2006-10,Kohsoom,1
23240,Fecal coliforms,2006-11,Boonsri,3
23241,Fecal coliforms,2006-11,Kohsoom,1
23242,Fecal coliforms,2006-12,Boonsri,3
23243,Fecal coliforms,2006-12,Kohsoom,1
23244,Fecal coliforms,2007-01,Boonsri,6
23245,Fecal coliforms,2007-01,Busarakhan,1
23246,Fecal coliforms,2007-01,Chai,3
23247,Fecal coliforms,2007-01,Kannika,3
23248,Fecal coliforms,2007-01,Kohsoom,1
23249,Fecal coliforms,2007-01,Sakda,3
23250,Fecal coliforms,2007-01,Somchair,1
23251,Fecal coliforms,2007-02,Boonsri,4
23252,Fecal coliforms,2007-02,Busarakhan,1
23253,Fecal coliforms,2007-02,Chai,3
23254,Fecal coliforms,2007-02,Kannika,3
23255,Fecal coliforms,2007-02,Sakda,3
23256,Fecal coliforms,2007-02,Somchair,1
23257,Fecal coliforms,2007-03,Boonsri,6
23258,Fecal coliforms,2007-03,Busarakhan,1
23259,Fecal coliforms,2007-03,Chai,2
23260,Fecal coliforms,2007-03,Kannika,3
23261,Fecal coliforms,2007-03,Sakda,3
23262,Fecal coliforms,2007-03,Somchair,1
23263,Fecal coliforms,2007-04,Boonsri,4
23264,Fecal coliforms,2007-04,Busarakhan,1
23265,Fecal coliforms,2007-04,Chai,3
23266,Fecal coliforms,2007-04,Kannika,3
23267,Fecal coliforms,2007-04,Sakda,3
23268,Fecal coliforms,2007-04,Somchair,1
23269,Fecal coliforms,2007-05,Boonsri,6
23270,Fecal coliforms,2007-05,Busarakhan,1
23271,Fecal coliforms,2007-05,Kannika,3
23272,Fecal coliforms,2007-05,Sakda,3
23273,Fecal coliforms,2007-05,Somchair,1
23274,Fecal coliforms,2007-06,Boonsri,6
23275,Fecal coliforms,2007-06,Busarakhan,1
23276,Fecal coliforms,2007-06,Chai,3
23277,Fecal coliforms,2007-06,Kannika,3
23278,Fecal coliforms,2007-06,Sakda,3
23279,Fecal coliforms,2007-06,Somchair,1
23280,Fecal coliforms,2007-07,Boonsri,3
23281,Fecal coliforms,2007-07,Busarakhan,1
23282,Fecal coliforms,2007-07,Chai,3
23283,Fecal coliforms,2007-07,Kannika,3
23284,Fecal coliforms,2007-07,Kohsoom,1
23285,Fecal coliforms,2007-07,Sakda,3
23286,Fecal coliforms,2007-07,Somchair,1
23287,Fecal coliforms,2007-08,Boonsri,3
23288,Fecal coliforms,2007-09,Boonsri,3
23289,Fecal coliforms,2007-09,Busarakhan,1
23290,Fecal coliforms,2007-09,Chai,3
23291,Fecal coliforms,2007-09,Kannika,3
23292,Fecal coliforms,2007-09,Sakda,3
23293,Fecal coliforms,2007-09,Somchair,1
23294,Fecal coliforms,2007-10,Busarakhan,1
23295,Fecal coliforms,2007-10,Chai,3
23296,Fecal coliforms,2007-10,Kannika,3
23297,Fecal coliforms,2007-10,Sakda,3
23298,Fecal coliforms,2007-10,Somchair,1
23299,Fecal coliforms,2007-11,Boonsri,3
23300,Fecal coliforms,2007-11,Busarakhan,1
23301,Fecal coliforms,2007-11,Chai,3
23302,Fecal coliforms,2007-11,Kannika,3
23303,Fecal coliforms,2007-11,Sakda,3
23304,Fecal coliforms,2007-11,Somchair,1
23305,Fecal coliforms,2007-12,Boonsri,3
23306,Fecal coliforms,2007-12,Busarakhan,1
23307,Fecal coliforms,2007-12,Chai,3
23308,Fecal coliforms,2007-12,Kannika,3
23309,Fecal coliforms,2007-12,Sakda,3
23310,Fecal coliforms,2007-12,Somchair,1
23311,Fecal coliforms,2008-01,Boonsri,1
23312,Fecal coliforms,2008-01,Chai,3
23313,Fecal coliforms,2008-01,Kannika,3
23314,Fecal coliforms,2008-01,Kohsoom,1
23315,Fecal coliforms,2008-01,Sakda,3
23316,Fecal coliforms,2008-02,Boonsri,3
23317,Fecal coliforms,2008-02,Chai,3
23318,Fecal coliforms,2008-02,Kohsoom,1
23319,Fecal coliforms,2008-02,Sakda,3
23320,Fecal coliforms,2008-03,Boonsri,3
23321,Fecal coliforms,2008-03,Busarakhan,1
23322,Fecal coliforms,2008-03,Chai,3
23323,Fecal coliforms,2008-03,Kannika,3
23324,Fecal coliforms,2008-03,Kohsoom,1
23325,Fecal coliforms,2008-03,Sakda,3
23326,Fecal coliforms,2008-03,Somchair,1
23327,Fecal coliforms,2008-04,Chai,3
23328,Fecal coliforms,2008-04,Kannika,3
23329,Fecal coliforms,2008-04,Sakda,3
23330,Fecal coliforms,2008-05,Boonsri,3
23331,Fecal coliforms,2008-05,Busarakhan,2
23332,Fecal coliforms,2008-05,Kannika,3
23333,Fecal coliforms,2008-05,Kohsoom,1
23334,Fecal coliforms,2008-05,Sakda,3
23335,Fecal coliforms,2008-05,Somchair,2
23336,Fecal coliforms,2008-06,Boonsri,3
23337,Fecal coliforms,2008-06,Busarakhan,1
23338,Fecal coliforms,2008-06,Chai,3
23339,Fecal coliforms,2008-06,Kannika,3
23340,Fecal coliforms,2008-06,Kohsoom,1
23341,Fecal coliforms,2008-06,Sakda,3
23342,Fecal coliforms,2008-06,Somchair,1
23343,Fecal coliforms,2008-07,Boonsri,3
23344,Fecal coliforms,2008-07,Busarakhan,1
23345,Fecal coliforms,2008-07,Chai,3
23346,Fecal coliforms,2008-07,Kannika,3
23347,Fecal coliforms,2008-07,Kohsoom,1
23348,Fecal coliforms,2008-07,Sakda,3
23349,Fecal coliforms,2008-07,Somchair,1
23350,Fecal coliforms,2008-08,Boonsri,3
23351,Fecal coliforms,2008-08,Busarakhan,1
23352,Fecal coliforms,2008-08,Chai,3
23353,Fecal coliforms,2008-08,Kannika,3
23354,Fecal coliforms,2008-08,Kohsoom,1
23355,Fecal coliforms,2008-08,Sakda,3
23356,Fecal coliforms,2008-08,Somchair,1
23357,Fecal coliforms,2008-09,Boonsri,4
23358,Fecal coliforms,2008-09,Busarakhan,1
23359,Fecal coliforms,2008-09,Chai,3
23360,Fecal coliforms,2008-09,Kannika,3
23361,Fecal coliforms,2008-09,Kohsoom,1
23362,Fecal coliforms,2008-09,Sakda,3
23363,Fecal coliforms,2008-09,Somchair,1
23364,Fecal coliforms,2008-10,Boonsri,3
23365,Fecal coliforms,2008-10,Busarakhan,1
23366,Fecal coliforms,2008-10,Chai,3
23367,Fecal coliforms,2008-10,Kannika,3
23368,Fecal coliforms,2008-10,Kohsoom,1
23369,Fecal coliforms,2008-10,Sakda,3
23370,Fecal coliforms,2008-10,Somchair,1
23371,Fecal coliforms,2008-11,Boonsri,3
23372,Fecal coliforms,2008-11,Busarakhan,1
23373,Fecal coliforms,2008-11,Chai,3
23374,Fecal coliforms,2008-11,Kannika,3
23375,Fecal coliforms,2008-11,Kohsoom,1
23376,Fecal coliforms,2008-11,Sakda,3
23377,Fecal coliforms,2008-11,Somchair,1
23378,Fecal coliforms,2008-12,Boonsri,3
23379,Fecal coliforms,2008-12,Busarakhan,2
23380,Fecal coliforms,2008-12,Kannika,3
23381,Fecal coliforms,2008-12,Kohsoom,1
23382,Fecal coliforms,2008-12,Sakda,3
23383,Fecal coliforms,2008-12,Somchair,1
23384,Fecal coliforms,2009-01,Busarakhan,1
23385,Fecal coliforms,2009-01,Chai,3
23386,Fecal coliforms,2009-01,Kannika,3
23387,Fecal coliforms,2009-01,Kohsoom,1
23388,Fecal coliforms,2009-01,Sakda,3
