id,chemical,date,year,value
5466,Methylosmoline,2016-01,2016,14.042461538461538
5467,Methylosmoline,2016-02,2016,12.711000000000002
5468,Methylosmoline,2016-03,2016,12.772066666666667
5469,Methylosmoline,2016-04,2016,12.895266666666664
5470,Methylosmoline,2016-05,2016,12.496636363636362
5471,Methylosmoline,2016-06,2016,12.534799999999995
5472,Methylosmoline,2016-07,2016,12.5614
5473,Methylosmoline,2016-08,2016,19.88292857142857
5474,Methylosmoline,2016-09,2016,12.513466666666664
5475,Methylosmoline,2016-10,2016,12.405133333333334
5476,Methylosmoline,2016-11,2016,11.849066666666667
5477,Methylosmoline,2016-12,2016,54.50533333333334
5478,Metolachlor,2005-05,2005,0.05800000000000002
5479,Metolachlor,2005-06,2005,0.023764705882352945
5480,Metolachlor,2005-07,2005,0.02676190476190477
5481,Metolachlor,2005-08,2005,0.014761904761904764
5482,Metolachlor,2005-09,2005,0.04447619047619047
5483,Metolachlor,2006-01,2006,0.04407142857142858
5484,Metolachlor,2006-02,2006,0.043583333333333335
5485,Metolachlor,2006-03,2006,0.06328571428571429
5486,Metolachlor,2006-04,2006,0.050461538461538474
5487,Metolachlor,2006-05,2006,0.0871818181818182
5488,Metolachlor,2006-06,2006,0.05723809523809525
5489,Metolachlor,2006-07,2006,0.07152380952380952
5490,Metolachlor,2006-08,2006,0.11376190476190476
5491,Metolachlor,2006-09,2006,0.08766666666666666
5492,Metolachlor,2006-10,2006,0.06312500000000001
5493,Metolachlor,2006-11,2006,0.06347619047619049
5494,Metolachlor,2006-12,2006,0.0493888888888889
5495,Metolachlor,2007-01,2007,0.026285714285714294
5496,Metolachlor,2007-02,2007,0.050933333333333344
5497,Metolachlor,2007-03,2007,0.026380952380952383
5498,Metolachlor,2007-04,2007,0.019368421052631583
5499,Metolachlor,2007-05,2007,0.02488888888888889
5500,Metolachlor,2007-06,2007,0.010944444444444444
5501,Metolachlor,2007-07,2007,0.008571428571428574
5502,Metolachlor,2007-08,2007,0.005111111111111111
5503,Metolachlor,2007-09,2007,0.005000000000000001
5504,Metolachlor,2007-10,2007,0.0050625
5505,Metolachlor,2007-11,2007,0.005055555555555556
5506,Metolachlor,2007-12,2007,0.005611111111111113
5507,Naphthalene,2008-01,2008,0.01
5508,Naphthalene,2008-02,2008,0.01
5509,Naphthalene,2008-03,2008,0.01
5510,Naphthalene,2008-05,2008,0.01
5511,Naphthalene,2008-06,2008,0.01
5512,Naphthalene,2008-07,2008,0.017097142857142856
5513,Naphthalene,2008-08,2008,0.01
5514,Naphthalene,2008-09,2008,0.01
5515,Naphthalene,2008-10,2008,0.01
5516,Naphthalene,2008-11,2008,0.01
5517,Naphthalene,2009-01,2009,0.01
5518,Naphthalene,2009-02,2009,0.01
5519,Naphthalene,2009-03,2009,0.01
5520,Naphthalene,2009-04,2009,0.01
5521,Naphthalene,2009-05,2009,0.01
5522,Naphthalene,2009-06,2009,0.01
5523,Naphthalene,2009-07,2009,0.008400000000000001
5524,Naphthalene,2009-08,2009,0.01
5525,Naphthalene,2009-09,2009,0.012839999999999999
5526,Naphthalene,2009-10,2009,0.00985
5527,Naphthalene,2009-11,2009,0.011300000000000001
5528,Naphthalene,2009-12,2009,0.01
5529,Nickel,1998-01,1998,13.571428571428571
5530,Nickel,1998-02,1998,1.0
5531,Nickel,1998-03,1998,14.0
5532,Nickel,1998-04,1998,17.363636363636363
5533,Nickel,1998-05,1998,32.375
5534,Nickel,1998-06,1998,28.818181818181817
5535,Nickel,1998-07,1998,5.5
5536,Nickel,1998-08,1998,36.36363636363637
5537,Nickel,1998-09,1998,9.125
5538,Nickel,1998-10,1998,0.42857142857142855
5539,Nickel,1998-11,1998,0.7857142857142857
5540,Nickel,1998-12,1998,0.8571428571428571
5541,Nickel,1999-07,1999,28.566666666666663
5542,Nickel,1999-08,1999,32.23333333333333
5543,Nickel,2001-12,2001,4.911
5544,Nickel,2002-02,2002,2.4433333333333334
5545,Nickel,2002-03,2002,2.6977777777777776
5546,Nickel,2002-04,2002,3.0494444444444446
5547,Nickel,2002-05,2002,6.499230769230769
5548,Nickel,2002-06,2002,1.9661111111111111
5549,Nickel,2002-08,2002,0.7733333333333333
5550,Nickel,2002-10,2002,0.7977777777777778
5551,Nickel,2003-01,2003,2.938888888888889
5552,Nickel,2003-02,2003,2.019444444444444
5553,Nickel,2003-03,2003,2.4177777777777787
5554,Nickel,2003-04,2003,2.8137142857142856
5555,Nickel,2003-05,2003,7.643333333333335
5556,Nickel,2003-06,2003,3.6466666666666665
5557,Nickel,2003-07,2003,0.6488888888888891
5558,Nickel,2003-08,2003,35.082
5559,Nickel,2003-09,2003,8.621333333333334
5560,Nickel,2003-10,2003,4.222999999999999
5561,Nickel,2003-11,2003,5.702
5562,Nickel,2003-12,2003,3.6114285714285717
5563,Nickel,2004-01,2004,3.0697500000000004
5564,Nickel,2004-02,2004,4.3505714285714285
5565,Nickel,2004-03,2004,7.064533333333332
5566,Nickel,2004-04,2004,5.709095238095239
5567,Nickel,2004-05,2004,3.135809523809524
5568,Nickel,2004-06,2004,3.267761904761905
5569,Nickel,2004-07,2004,3.285761904761905
5570,Nickel,2004-08,2004,4.62847619047619
5571,Nickel,2004-09,2004,3.996285714285714
5572,Nickel,2004-10,2004,4.186714285714286
5573,Nickel,2004-11,2004,4.507333333333333
5574,Nickel,2004-12,2004,6.415736842105264
5575,Nickel,2005-01,2005,6.490142857142858
5576,Nickel,2005-02,2005,2.832388888888889
5577,Nickel,2005-03,2005,4.571904761904761
5578,Nickel,2005-04,2005,3.413428571428572
5579,Nickel,2005-05,2005,7.838099900000001
5580,Nickel,2005-06,2005,1.2175714285714285
5581,Nickel,2005-07,2005,4.169428571428573
5582,Nickel,2005-08,2005,1.331238095238095
5583,Nickel,2005-09,2005,1.8907857142857143
5584,Nickel,2005-10,2005,4.068238095238096
5585,Nickel,2005-11,2005,2.5423809523809524
5586,Nickel,2005-12,2005,3.9836666666666667
5587,Nickel,2006-01,2006,5.158380952380952
5588,Nickel,2006-02,2006,1.5093333333333334
5589,Nickel,2006-03,2006,4.248238095238095
5590,Nickel,2006-04,2006,10.455190476190477
5591,Nickel,2006-05,2006,3.7462666666666666
5592,Nickel,2006-06,2006,1.8961904761904766
5593,Nickel,2006-07,2006,1.8576666666666664
5594,Nickel,2006-08,2006,3.595952380952381
5595,Nickel,2006-09,2006,1.972714285714286
5596,Nickel,2006-10,2006,0.9044705882352939
5597,Nickel,2006-11,2006,4.031809523809524
5598,Nickel,2006-12,2006,2.1026666666666665
5599,Nickel,2007-01,2007,1.9703333333333328
5600,Nickel,2007-02,2007,3.6676842105263163
5601,Nickel,2007-03,2007,13.629904761904763
5602,Nickel,2007-04,2007,9.096684210526314
5603,Nickel,2007-05,2007,4.29425
5604,Nickel,2007-06,2007,3.987857142857144
5605,Nickel,2007-07,2007,8.788333333333334
5606,Nickel,2007-08,2007,2.383166666666666
5607,Nickel,2007-09,2007,6.563722222222223
5608,Nickel,2007-10,2007,9.7378125
5609,Nickel,2007-11,2007,2.9613529411764707
5610,Nickel,2007-12,2007,2.8396111111111115
5611,Nickel,2008-01,2008,2.7444444444444445
5612,Nickel,2008-02,2008,1.3125
5613,Nickel,2008-04,2008,1.2666666666666666
5614,Nickel,2008-05,2008,1.92
5615,Nickel,2008-06,2008,1.566
5616,Nickel,2008-09,2008,2.8000000000000003
5617,Nickel,2008-10,2008,1.279090909090909
5618,Nickel,2008-11,2008,1.9227272727272726
5619,Nickel,2008-12,2008,1.2999999999999998
5620,Nickel,2009-01,2009,0.75
5621,Nickel,2009-02,2009,1.55
5622,Nickel,2009-03,2009,0.5
5623,Nickel,2009-04,2009,1.6833333333333336
5624,Nickel,2009-05,2009,1.3818181818181818
5625,Nickel,2009-06,2009,1.7583333333333335
5626,Nickel,2009-07,2009,2.8083333333333336
5627,Nickel,2009-08,2009,1.5
5628,Nickel,2009-09,2009,1.5
5629,Nickel,2009-10,2009,1.3666666666666665
5630,Nickel,2009-11,2009,1.4675000000000002
5631,Nickel,2009-12,2009,1.1545454545454545
5632,Nickel,2010-01,2010,2.7266666666666666
5633,Nickel,2010-02,2010,1.9133333333333333
5634,Nickel,2010-03,2010,2.2357142857142853
5635,Nickel,2010-04,2010,2.438333333333334
5636,Nickel,2010-05,2010,2.75
5637,Nickel,2010-06,2010,2.8233333333333333
5638,Nickel,2010-07,2010,1.6816666666666669
5639,Nickel,2010-08,2010,3.755305555555555
5640,Nickel,2010-09,2010,2.50974
5641,Nickel,2010-10,2010,3.0749999999999993
5642,Nickel,2010-11,2010,1.6494
5643,Nickel,2010-12,2010,1.7916666666666667
5644,Nickel,2011-01,2011,3.75324375
5645,Nickel,2011-02,2011,5.721468421052632
5646,Nickel,2011-03,2011,4.688276470588235
5647,Nickel,2011-04,2011,3.7391562499999997
5648,Nickel,2011-05,2011,2.1240625
5649,Nickel,2011-06,2011,3.739011111111111
5650,Nickel,2011-07,2011,3.8897499999999994
5651,Nickel,2011-08,2011,1.6089277777777777
5652,Nickel,2011-09,2011,1.688235294117647
5653,Nickel,2011-10,2011,1.7153846153846157
5654,Nickel,2011-11,2011,1.8722222222222225
5655,Nickel,2011-12,2011,1.8562500000000002
5656,Nickel,2012-01,2012,1.6
5657,Nickel,2012-02,2012,2.136842105263158
5658,Nickel,2012-03,2012,2.466666666666667
5659,Nickel,2012-04,2012,2.6833333333333336
5660,Nickel,2012-05,2012,8.75
5661,Nickel,2012-06,2012,1.1333333333333333
5662,Nickel,2012-07,2012,0.8166666666666668
5663,Nickel,2012-08,2012,2.0
5664,Nickel,2012-09,2012,0.0
5665,Nickel,2012-10,2012,2.285
5666,Nickel,2012-11,2012,0.8666666666666667
5667,Nickel,2012-12,2012,1.725
5668,Nickel,2013-01,2013,1.1316666666666666
5669,Nickel,2013-02,2013,2.8365000000000005
5670,Nickel,2013-03,2013,2.4716666666666667
5671,Nickel,2013-04,2013,1.7866666666666664
5672,Nickel,2013-05,2013,0.6983333333333334
5673,Nickel,2013-06,2013,1.0633333333333332
5674,Nickel,2013-07,2013,1.1966666666666665
5675,Nickel,2013-08,2013,0.38
5676,Nickel,2013-09,2013,1.182857142857143
5677,Nickel,2013-10,2013,1.779011111111111
5678,Nickel,2013-11,2013,1.915
5679,Nickel,2013-12,2013,2.0091666666666668
5680,Nickel,2014-01,2014,0.5721428571428572
5681,Nickel,2014-02,2014,2.2350000000000003
5682,Nickel,2014-03,2014,3.5
5683,Nickel,2014-04,2014,2.65075
5684,Nickel,2014-05,2014,6.07
5685,Nickel,2014-06,2014,3.63125
5686,Nickel,2014-07,2014,3.491428571428571
5687,Nickel,2014-08,2014,6.4185
5688,Nickel,2014-09,2014,3.081272727272727
5689,Nickel,2014-10,2014,1.17625
5690,Nickel,2014-11,2014,1.1656250000000001
5691,Nickel,2014-12,2014,0.966
5692,Nickel,2015-01,2015,2.0
5693,Nickel,2015-02,2015,1.86125
5694,Nickel,2015-03,2015,2.562857142857143
5695,Nickel,2015-04,2015,2.0
5696,Nickel,2015-05,2015,1.9242857142857144
5697,Nickel,2015-06,2015,1.7142857142857142
5698,Nickel,2015-07,2015,4.183333333333334
5699,Nickel,2015-08,2015,1.6837499999999999
5700,Nickel,2015-09,2015,2.004285714285714
5701,Nickel,2015-10,2015,2.0
5702,Nickel,2015-11,2015,2.0
5703,Nickel,2015-12,2015,2.0
5704,Nickel,2016-01,2016,1.443
5705,Nickel,2016-02,2016,1.3406692307692307
5706,Nickel,2016-03,2016,2.391454545454545
5707,Nickel,2016-04,2016,1.1154666666666666
5708,Nickel,2016-05,2016,4.165454545454545
5709,Nickel,2016-06,2016,3.0239090909090907
5710,Nickel,2016-07,2016,3.7965999999999993
5711,Nickel,2016-08,2016,4.2363333333333335
5712,Nickel,2016-09,2016,4.191590909090909
5713,Nickel,2016-10,2016,1.8438333333333332
5714,Nickel,2016-11,2016,3.214727272727272
5715,Nickel,2016-12,2016,2.270181818181818
5716,Nitrates,1998-01,1998,1.2085714285714286
5717,Nitrates,1998-02,1998,2.0914285714285716
5718,Nitrates,1998-03,1998,1.7357142857142855
5719,Nitrates,1998-04,1998,2.209090909090909
5720,Nitrates,1998-05,1998,1.50375
5721,Nitrates,1998-06,1998,1.090909090909091
5722,Nitrates,1998-07,1998,1.4125
5723,Nitrates,1998-08,1998,1.0354545454545454
5724,Nitrates,1998-09,1998,1.23125
5725,Nitrates,1998-10,1998,1.6707142857142856
5726,Nitrates,1998-11,1998,1.717142857142857
5727,Nitrates,1998-12,1998,1.765
5728,Nitrates,1999-01,1999,1.4513333333333334
5729,Nitrates,1999-02,1999,1.7600000000000002
5730,Nitrates,1999-03,1999,1.7646666666666668
5731,Nitrates,1999-04,1999,2.5113333333333334
5732,Nitrates,1999-05,1999,1.618666666666667
5733,Nitrates,1999-06,1999,0.9073333333333333
5734,Nitrates,1999-07,1999,1.43125
5735,Nitrates,1999-08,1999,0.9349999999999999
5736,Nitrates,1999-09,1999,2.0385714285714287
5737,Nitrates,1999-10,1999,1.3807142857142856
5738,Nitrates,1999-11,1999,1.8378571428571426
5739,Nitrates,1999-12,1999,2.068571428571429
5740,Nitrates,2000-01,2000,2.1592857142857147
5741,Nitrates,2000-02,2000,2.676
5742,Nitrates,2000-03,2000,2.4033333333333338
5743,Nitrates,2000-04,2000,2.601999999999999
5744,Nitrates,2000-05,2000,1.7813333333333332
5745,Nitrates,2000-06,2000,0.9400000000000001
5746,Nitrates,2000-07,2000,1.5773333333333335
5747,Nitrates,2000-08,2000,0.7680000000000002
5748,Nitrates,2000-09,2000,1.2413333333333334
5749,Nitrates,2000-10,2000,1.184
5750,Nitrates,2000-11,2000,2.0246666666666666
5751,Nitrates,2000-12,2000,2.216
5752,Nitrates,2001-01,2001,2.464666666666667
5753,Nitrates,2001-02,2001,2.965833333333333
5754,Nitrates,2001-03,2001,2.5206666666666666
5755,Nitrates,2001-04,2001,1.2573333333333336
5756,Nitrates,2001-05,2001,1.3253333333333333
5757,Nitrates,2001-06,2001,0.9053333333333332
5758,Nitrates,2001-07,2001,1.764
5759,Nitrates,2001-08,2001,0.9773333333333334
5760,Nitrates,2001-09,2001,1.296
5761,Nitrates,2001-10,2001,0.9400000000000001
5762,Nitrates,2001-11,2001,2.273636363636364
5763,Nitrates,2001-12,2001,2.772
5764,Nitrates,2002-01,2002,5.24
5765,Nitrates,2002-02,2002,2.1805000000000003
5766,Nitrates,2002-03,2002,2.4294444444444445
5767,Nitrates,2002-04,2002,2.1993333333333336
5768,Nitrates,2002-05,2002,1.7909523809523809
5769,Nitrates,2002-06,2002,1.2771428571428574
5770,Nitrates,2002-07,2002,1.485238095238095
5771,Nitrates,2002-08,2002,1.039047619047619
5772,Nitrates,2002-09,2002,1.1120833333333333
5773,Nitrates,2002-10,2002,1.1903030303030302
5774,Nitrates,2002-11,2002,1.4099999999999997
5775,Nitrates,2002-12,2002,1.7733333333333334
5776,Nitrates,2003-01,2003,1.9847058823529409
5777,Nitrates,2003-02,2003,2.3233333333333333
5778,Nitrates,2003-03,2003,1.815238095238095
5779,Nitrates,2003-04,2003,1.6333333333333333
5780,Nitrates,2003-05,2003,1.7680952380952382
5781,Nitrates,2003-06,2003,1.3224761904761906
5782,Nitrates,2003-07,2003,1.49
5783,Nitrates,2003-08,2003,1.4922222222222221
5784,Nitrates,2003-09,2003,1.4966666666666668
5785,Nitrates,2003-10,2003,1.9865238095238098
5786,Nitrates,2003-11,2003,1.7544285714285712
5787,Nitrates,2003-12,2003,2.19
5788,Nitrates,2004-01,2004,2.2199999999999998
5789,Nitrates,2004-02,2004,2.1605499999999997
5790,Nitrates,2004-03,2004,2.120666666666667
5791,Nitrates,2004-04,2004,2.031904761904762
5792,Nitrates,2004-05,2004,1.248047619047619
5793,Nitrates,2004-06,2004,1.1953333333333336
5794,Nitrates,2004-07,2004,1.0763333333333331
5795,Nitrates,2004-08,2004,1.2530952380952378
5796,Nitrates,2004-09,2004,1.556095238095238
5797,Nitrates,2004-10,2004,1.4982777777777776
5798,Nitrates,2004-11,2004,1.7397000000000002
5799,Nitrates,2004-12,2004,1.8537500000000002
5800,Nitrates,2005-01,2005,2.2923809523809524
5801,Nitrates,2005-02,2005,2.163333333333333
5802,Nitrates,2005-03,2005,2.3923809523809525
5803,Nitrates,2005-04,2005,2.051904761904762
5804,Nitrates,2005-05,2005,1.4665238095238091
5805,Nitrates,2005-06,2005,1.195904761904762
5806,Nitrates,2005-07,2005,1.0088095238095238
5807,Nitrates,2005-08,2005,1.0592380952380953
5808,Nitrates,2005-09,2005,1.1974285714285715
5809,Nitrates,2005-10,2005,1.2233333333333332
5810,Nitrates,2005-11,2005,1.1666666666666667
5811,Nitrates,2005-12,2005,1.8746666666666665
5812,Nitrates,2006-01,2006,1.88747619047619
5813,Nitrates,2006-02,2006,2.0932380952380956
5814,Nitrates,2006-03,2006,1.971476190476191
5815,Nitrates,2006-04,2006,1.2944761904761903
5816,Nitrates,2006-05,2006,1.0286666666666666
5817,Nitrates,2006-06,2006,0.8277619047619047
5818,Nitrates,2006-07,2006,0.9075
5819,Nitrates,2006-08,2006,0.7800000000000001
5820,Nitrates,2006-09,2006,0.8053333333333337
5821,Nitrates,2006-10,2006,1.3795789473684208
5822,Nitrates,2006-11,2006,1.4912380952380953
5823,Nitrates,2006-12,2006,1.6127619047619048
5824,Nitrates,2007-01,2007,1.784142857142857
5825,Nitrates,2007-02,2007,2.1104736842105263
5826,Nitrates,2007-03,2007,1.9618000000000002
5827,Nitrates,2007-04,2007,2.1276842105263154
5828,Nitrates,2007-05,2007,1.198809523809524
5829,Nitrates,2007-06,2007,0.888
5830,Nitrates,2007-07,2007,0.8613809523809524
5831,Nitrates,2007-08,2007,2.1228
5832,Nitrates,2007-09,2007,2.4219444444444442
5833,Nitrates,2007-10,2007,1.2236250000000002
5834,Nitrates,2007-11,2007,1.6624210526315788
5835,Nitrates,2007-12,2007,1.5408333333333335
5836,Nitrates,2008-01,2008,1.6085714285714285
5837,Nitrates,2008-02,2008,1.8469374999999997
5838,Nitrates,2008-03,2008,2.1062777777777786
5839,Nitrates,2008-04,2008,2.117777777777778
5840,Nitrates,2008-05,2008,0.9107
5841,Nitrates,2008-06,2008,0.9839999999999999
5842,Nitrates,2008-07,2008,0.7621904761904762
5843,Nitrates,2008-08,2008,0.9055185185185185
5844,Nitrates,2008-09,2008,0.8938181818181818
5845,Nitrates,2008-10,2008,0.8541851851851852
5846,Nitrates,2008-11,2008,1.0524285714285715
5847,Nitrates,2008-12,2008,0.9329764705882354
5848,Nitrates,2009-01,2009,1.2399090909090908
5849,Nitrates,2009-02,2009,1.8707916666666664
5850,Nitrates,2009-03,2009,1.5267916666666663
5851,Nitrates,2009-04,2009,1.4025
5852,Nitrates,2009-05,2009,0.9481749999999999
5853,Nitrates,2009-06,2009,1.320916666666667
5854,Nitrates,2009-07,2009,0.8786249999999999
5855,Nitrates,2009-08,2009,1.108238095238095
5856,Nitrates,2009-09,2009,1.3621304347826086
5857,Nitrates,2009-10,2009,1.5899166666666666
5858,Nitrates,2009-11,2009,1.4651666666666667
5859,Nitrates,2009-12,2009,1.5023333333333329
5860,Nitrates,2010-01,2010,2.921131
5861,Nitrates,2010-02,2010,2.5068791666666663
5862,Nitrates,2010-03,2010,1.9439549999999999
5863,Nitrates,2010-04,2010,1.6912383333333334
5864,Nitrates,2010-05,2010,1.2916139130434785
5865,Nitrates,2010-06,2010,1.2425652173913042
5866,Nitrates,2010-07,2010,1.0653965217391306
5867,Nitrates,2010-08,2010,1.3389756521739131
5868,Nitrates,2010-09,2010,1.393565
5869,Nitrates,2010-10,2010,1.5185146666666662
5870,Nitrates,2010-11,2010,1.4913425806451612
5871,Nitrates,2010-12,2010,1.6999862068965517
5872,Nitrates,2011-01,2011,1.6212799999999996
5873,Nitrates,2011-02,2011,1.8730689655172412
5874,Nitrates,2011-03,2011,2.1634074074074072
5875,Nitrates,2011-04,2011,2.143782608695652
5876,Nitrates,2011-05,2011,1.3631666666666666
5877,Nitrates,2011-06,2011,1.3370689655172412
5878,Nitrates,2011-07,2011,1.3101481481481483
5879,Nitrates,2011-08,2011,1.2208794117647064
5880,Nitrates,2011-09,2011,1.651691304347826
5881,Nitrates,2011-10,2011,1.37924
5882,Nitrates,2011-11,2011,1.619193548387097
5883,Nitrates,2011-12,2011,1.8768178571428569
5884,Nitrates,2012-01,2012,1.9698105263157895
5885,Nitrates,2012-02,2012,1.6947037037037034
5886,Nitrates,2012-03,2012,1.9255230769230767
5887,Nitrates,2012-04,2012,1.6288240000000003
5888,Nitrates,2012-05,2012,1.5477148148148148
5889,Nitrates,2012-06,2012,1.3309789473684213
5890,Nitrates,2012-07,2012,1.252537931034483
5891,Nitrates,2012-08,2012,1.1825411764705882
5892,Nitrates,2012-09,2012,1.3938346153846153
5893,Nitrates,2012-10,2012,1.4928482758620691
5894,Nitrates,2012-11,2012,1.7245666666666664
5895,Nitrates,2012-12,2012,1.727323076923077
5896,Nitrates,2013-01,2013,1.7044318181818185
5897,Nitrates,2013-02,2013,2.0735384615384618
5898,Nitrates,2013-03,2013,1.9744583333333334
5899,Nitrates,2013-04,2013,1.6429708333333337
5900,Nitrates,2013-05,2013,1.3538095238095238
5901,Nitrates,2013-06,2013,1.2002692307692306
5902,Nitrates,2013-07,2013,0.8421856
5903,Nitrates,2013-08,2013,0.9368541666666665
5904,Nitrates,2013-09,2013,1.0653749999999997
5905,Nitrates,2013-10,2013,1.5054999999999998
5906,Nitrates,2013-11,2013,1.282366666666667
5907,Nitrates,2013-12,2013,1.7072068965517244
5908,Nitrates,2014-01,2014,1.7707739130434783
5909,Nitrates,2014-02,2014,1.4657142857142857
5910,Nitrates,2014-03,2014,1.8729251515151513
5911,Nitrates,2014-04,2014,1.4097750000000002
5912,Nitrates,2014-05,2014,1.2185048148148152
5913,Nitrates,2014-06,2014,0.9103033333333331
