id,chemical,year,location,value
26518,Lead,2006-03,Kannika,5.825333333333333
26519,Lead,2006-03,Kohsoom,10.45
26520,Lead,2006-03,Sakda,6.456666666666666
26521,Lead,2006-03,Somchair,0.05
26522,Lead,2006-04,Boonsri,29.311666666666667
26523,Lead,2006-04,Busarakhan,11.35
26524,Lead,2006-04,Chai,47.095
26525,Lead,2006-04,Kannika,41.00333333333334
26526,Lead,2006-04,Kohsoom,2.588
26527,Lead,2006-04,Sakda,13.38
26528,Lead,2006-04,Somchair,8.59
26529,Lead,2006-05,Boonsri,5.7695
26530,Lead,2006-05,Busarakhan,21.44
26531,Lead,2006-05,Kannika,22.13
26532,Lead,2006-05,Kohsoom,12.03
26533,Lead,2006-05,Sakda,14.410000000000002
26534,Lead,2006-05,Somchair,55.54
26535,Lead,2006-06,Boonsri,10.776666666666666
26536,Lead,2006-06,Busarakhan,18.84
26537,Lead,2006-06,Chai,10.417666666666667
26538,Lead,2006-06,Kannika,4.661333333333333
26539,Lead,2006-06,Kohsoom,9.827
26540,Lead,2006-06,Sakda,3.235333333333333
26541,Lead,2006-06,Somchair,21.26
26542,Lead,2006-07,Boonsri,2.921666666666667
26543,Lead,2006-07,Busarakhan,7.785
26544,Lead,2006-07,Chai,5.306333333333333
26545,Lead,2006-07,Kannika,3.3683333333333336
26546,Lead,2006-07,Kohsoom,18.39
26547,Lead,2006-07,Sakda,3.953
26548,Lead,2006-07,Somchair,3.9989999999999997
26549,Lead,2006-08,Boonsri,5.717333333333333
26550,Lead,2006-08,Busarakhan,10.94
26551,Lead,2006-08,Chai,14.7275
26552,Lead,2006-08,Kannika,8.930666666666665
26553,Lead,2006-08,Kohsoom,15.76
26554,Lead,2006-08,Sakda,16.403666666666666
26555,Lead,2006-08,Somchair,21.0
26556,Lead,2006-09,Boonsri,4.4875
26557,Lead,2006-09,Busarakhan,4.703
26558,Lead,2006-09,Chai,12.301
26559,Lead,2006-09,Kannika,5.271
26560,Lead,2006-09,Kohsoom,3.938
26561,Lead,2006-09,Sakda,5.768999999999999
26562,Lead,2006-09,Somchair,12.064
26563,Lead,2006-10,Boonsri,3.342333333333334
26564,Lead,2006-10,Busarakhan,55.29
26565,Lead,2006-10,Chai,10.725666666666667
26566,Lead,2006-10,Kannika,9.354666666666667
26567,Lead,2006-10,Kohsoom,17.89
26568,Lead,2006-10,Sakda,11.496666666666668
26569,Lead,2006-10,Somchair,30.69
26570,Lead,2006-11,Boonsri,13.193833333333332
26571,Lead,2006-11,Busarakhan,24.64
26572,Lead,2006-11,Chai,18.978333333333335
26573,Lead,2006-11,Kannika,6.0760000000000005
26574,Lead,2006-11,Kohsoom,34.9
26575,Lead,2006-11,Sakda,19.266666666666666
26576,Lead,2006-11,Somchair,17.2
26577,Lead,2006-12,Boonsri,5.531
26578,Lead,2006-12,Busarakhan,8.51
26579,Lead,2006-12,Chai,8.331333333333333
26580,Lead,2006-12,Kannika,4.742
26581,Lead,2006-12,Kohsoom,10.892999999999999
26582,Lead,2006-12,Sakda,7.205333333333333
26583,Lead,2006-12,Somchair,7.979
26584,Lead,2007-01,Boonsri,3.8731666666666675
26585,Lead,2007-01,Busarakhan,9.625
26586,Lead,2007-01,Chai,2.2179999999999995
26587,Lead,2007-01,Kannika,13.233333333333333
26588,Lead,2007-01,Kohsoom,3.865
26589,Lead,2007-01,Sakda,8.14
26590,Lead,2007-01,Somchair,6.319
26591,Lead,2007-02,Boonsri,17.52225
26592,Lead,2007-02,Busarakhan,16.68
26593,Lead,2007-02,Chai,6.512499999999999
26594,Lead,2007-02,Kannika,7.1209999999999996
26595,Lead,2007-02,Kohsoom,12.8
26596,Lead,2007-02,Sakda,5.982
26597,Lead,2007-02,Somchair,14.74
26598,Lead,2007-03,Boonsri,2.6188333333333333
26599,Lead,2007-03,Busarakhan,7.681
26600,Lead,2007-03,Chai,4.277166666666667
26601,Lead,2007-03,Kannika,2.095
26602,Lead,2007-03,Kohsoom,3.08
26603,Lead,2007-03,Sakda,1.86
26604,Lead,2007-03,Somchair,1.767
26605,Lead,2007-04,Boonsri,13.7725
26606,Lead,2007-04,Busarakhan,3.701
26607,Lead,2007-04,Chai,12.115499999999999
26608,Lead,2007-04,Kannika,9.057333333333334
26609,Lead,2007-04,Kohsoom,1.9469999999999998
26610,Lead,2007-04,Sakda,8.970666666666666
26611,Lead,2007-04,Somchair,8.073
26612,Lead,2007-05,Boonsri,1.3486666666666667
26613,Lead,2007-05,Busarakhan,2.612
26614,Lead,2007-05,Chai,1.7962
26615,Lead,2007-05,Kannika,2.1816666666666666
26616,Lead,2007-05,Kohsoom,2.103
26617,Lead,2007-05,Sakda,5.532333333333334
26618,Lead,2007-05,Somchair,18.68
26619,Lead,2007-06,Boonsri,4.0815
26620,Lead,2007-06,Busarakhan,4.061
26621,Lead,2007-06,Chai,2.955666666666667
26622,Lead,2007-06,Kannika,2.444
26623,Lead,2007-06,Kohsoom,7.39
26624,Lead,2007-06,Sakda,2.552
26625,Lead,2007-06,Somchair,4.746
26626,Lead,2007-07,Boonsri,0.5385
26627,Lead,2007-07,Busarakhan,0.05
26628,Lead,2007-07,Chai,1.3183333333333331
26629,Lead,2007-07,Kannika,0.05533333333333334
26630,Lead,2007-07,Kohsoom,1.758
26631,Lead,2007-07,Sakda,1.0673333333333332
26632,Lead,2007-07,Somchair,4.871
26633,Lead,2007-08,Boonsri,6.5456666666666665
26634,Lead,2007-08,Busarakhan,3.799
26635,Lead,2007-08,Chai,4.06
26636,Lead,2007-08,Kannika,2.332333333333333
26637,Lead,2007-08,Kohsoom,8.883
26638,Lead,2007-08,Sakda,3.496
26639,Lead,2007-08,Somchair,2.2030000000000003
26640,Lead,2007-09,Boonsri,4.06
26641,Lead,2007-09,Busarakhan,6.635
26642,Lead,2007-09,Chai,4.798666666666667
26643,Lead,2007-09,Kannika,5.186999999999999
26644,Lead,2007-09,Kohsoom,2.029
26645,Lead,2007-09,Sakda,2.8176666666666663
26646,Lead,2007-09,Somchair,0.345
26647,Lead,2007-10,Boonsri,5.94
26648,Lead,2007-10,Busarakhan,4.61
26649,Lead,2007-10,Chai,4.580666666666667
26650,Lead,2007-10,Kannika,2.0340000000000003
26651,Lead,2007-10,Kohsoom,7.1
26652,Lead,2007-10,Sakda,2.7823333333333333
26653,Lead,2007-10,Somchair,6.364
26654,Lead,2007-11,Boonsri,3.28
26655,Lead,2007-11,Busarakhan,3.092
26656,Lead,2007-11,Chai,1.5416666666666663
26657,Lead,2007-11,Kannika,1.8983333333333334
26658,Lead,2007-11,Sakda,5.885666666666666
26659,Lead,2007-11,Somchair,4.763999999999999
26660,Lead,2007-12,Boonsri,3.3236666666666665
26661,Lead,2007-12,Busarakhan,9.16
26662,Lead,2007-12,Chai,1.4915
26663,Lead,2007-12,Kannika,2.374
26664,Lead,2007-12,Kohsoom,5.626
26665,Lead,2007-12,Sakda,1.7856666666666667
26666,Lead,2007-12,Somchair,7.649
26667,Lead,2008-01,Chai,2.4333333333333336
26668,Lead,2008-01,Kannika,2.5
26669,Lead,2008-01,Sakda,2.7066666666666666
26670,Lead,2008-02,Busarakhan,1.0
26671,Lead,2008-02,Chai,2.6
26672,Lead,2008-02,Sakda,1.0266666666666666
26673,Lead,2008-02,Somchair,1.4
26674,Lead,2008-04,Chai,1.8666666666666665
26675,Lead,2008-04,Kannika,2.1333333333333333
26676,Lead,2008-04,Sakda,2.233333333333334
26677,Lead,2008-05,Busarakhan,2.8
26678,Lead,2008-05,Chai,4.366666666666667
26679,Lead,2008-05,Somchair,3.5
26680,Lead,2008-06,Busarakhan,4.6
26681,Lead,2008-06,Chai,2.2
26682,Lead,2008-06,Kannika,3.8
26683,Lead,2008-06,Sakda,2.0
26684,Lead,2008-06,Somchair,4.4
26685,Lead,2008-09,Busarakhan,6.5
26686,Lead,2008-09,Chai,4.166666666666667
26687,Lead,2008-09,Kannika,2.3
26688,Lead,2008-09,Sakda,1.9666666666666668
26689,Lead,2008-09,Somchair,10.2
26690,Lead,2008-10,Busarakhan,2.1
26691,Lead,2008-10,Chai,2.233333333333333
26692,Lead,2008-10,Kannika,1.3066666666666666
26693,Lead,2008-10,Sakda,1.6666666666666667
26694,Lead,2008-10,Somchair,3.6
26695,Lead,2008-11,Busarakhan,1.8
26696,Lead,2008-11,Chai,1.8
26697,Lead,2008-11,Kannika,3.6
26698,Lead,2008-11,Sakda,3.7999999999999994
26699,Lead,2008-11,Somchair,4.9
26700,Lead,2008-12,Busarakhan,2.55
26701,Lead,2008-12,Kannika,2.1333333333333333
26702,Lead,2008-12,Sakda,1.6666666666666667
26703,Lead,2008-12,Somchair,2.6500000000000004
26704,Lead,2009-01,Achara,0.5
26705,Lead,2009-01,Decha,0.5
26706,Lead,2009-02,Achara,1.7
26707,Lead,2009-02,Decha,0.5
26708,Lead,2009-03,Achara,0.5
26709,Lead,2009-03,Decha,87.0
26710,Lead,2009-04,Achara,0.5
26711,Lead,2009-04,Busarakhan,3.0
26712,Lead,2009-04,Chai,2.533333333333333
26713,Lead,2009-04,Kannika,1.5999999999999999
26714,Lead,2009-04,Sakda,2.4
26715,Lead,2009-04,Somchair,2.4
26716,Lead,2009-05,Busarakhan,1.4
26717,Lead,2009-05,Chai,1.1666666666666667
26718,Lead,2009-05,Kannika,2.6666666666666665
26719,Lead,2009-05,Sakda,3.266666666666667
26720,Lead,2009-05,Somchair,1.6
26721,Lead,2009-06,Achara,0.5
26722,Lead,2009-06,Busarakhan,1.4
26723,Lead,2009-06,Chai,3.6666666666666665
26724,Lead,2009-06,Kannika,2.0
26725,Lead,2009-06,Sakda,1.6666666666666667
26726,Lead,2009-06,Somchair,1.8
26727,Lead,2009-07,Achara,1.6
26728,Lead,2009-07,Busarakhan,4.0
26729,Lead,2009-07,Chai,1.6666666666666667
26730,Lead,2009-07,Kannika,1.2333333333333334
26731,Lead,2009-07,Sakda,1.1333333333333335
26732,Lead,2009-07,Somchair,3.75
26733,Lead,2009-08,Busarakhan,3.5
26734,Lead,2009-08,Chai,1.2666666666666666
26735,Lead,2009-08,Kannika,1.3
26736,Lead,2009-08,Sakda,1.2
26737,Lead,2009-08,Somchair,3.8
26738,Lead,2009-09,Chai,2.0666666666666664
26739,Lead,2009-09,Decha,109.0
26740,Lead,2009-09,Kannika,3.533333333333333
26741,Lead,2009-09,Sakda,4.133333333333334
26742,Lead,2009-09,Somchair,2.1
26743,Lead,2009-10,Achara,0.5
26744,Lead,2009-10,Busarakhan,1.4
26745,Lead,2009-10,Chai,1.7333333333333334
26746,Lead,2009-10,Kannika,2.533333333333333
26747,Lead,2009-10,Sakda,4.566666666666667
26748,Lead,2009-10,Somchair,2.6
26749,Lead,2009-11,Achara,0.5
26750,Lead,2009-11,Busarakhan,1.0
26751,Lead,2009-11,Chai,0.7176666666666667
26752,Lead,2009-11,Kannika,1.7333333333333332
26753,Lead,2009-11,Sakda,1.7
26754,Lead,2009-11,Somchair,1.4
26755,Lead,2009-12,Busarakhan,1.7
26756,Lead,2009-12,Chai,1.15
26757,Lead,2009-12,Kannika,1.7333333333333332
26758,Lead,2009-12,Sakda,1.4666666666666668
26759,Lead,2009-12,Somchair,3.0
26760,Lead,2010-01,Achara,0.6
26761,Lead,2010-01,Busarakhan,1.5
26762,Lead,2010-01,Chai,1.9333333333333333
26763,Lead,2010-01,Kannika,1.1366666666666665
26764,Lead,2010-01,Kohsoom,2.3
26765,Lead,2010-01,Sakda,1.2666666666666666
26766,Lead,2010-01,Somchair,2.1
26767,Lead,2010-02,Achara,0.5
26768,Lead,2010-02,Busarakhan,1.8
26769,Lead,2010-02,Chai,2.8666666666666667
26770,Lead,2010-02,Kannika,1.6333333333333335
26771,Lead,2010-02,Kohsoom,4.3
26772,Lead,2010-02,Sakda,1.4333333333333333
26773,Lead,2010-02,Somchair,3.0
26774,Lead,2010-03,Achara,0.7
26775,Lead,2010-03,Busarakhan,2.1
26776,Lead,2010-03,Chai,1.7666666666666666
26777,Lead,2010-03,Decha,3.51
26778,Lead,2010-03,Kannika,1.4666666666666668
26779,Lead,2010-03,Kohsoom,2.3
26780,Lead,2010-03,Sakda,1.8
26781,Lead,2010-03,Somchair,1.9
26782,Lead,2010-03,Tansanee,1.5
26783,Lead,2010-04,Achara,0.5
26784,Lead,2010-04,Boonsri,1.7666666666666666
26785,Lead,2010-04,Busarakhan,1.9
26786,Lead,2010-04,Chai,1.2266666666666668
26787,Lead,2010-04,Kannika,1.26
26788,Lead,2010-04,Kohsoom,10.2
26789,Lead,2010-04,Sakda,1.3
26790,Lead,2010-04,Somchair,3.5
26791,Lead,2010-04,Tansanee,5.49
26792,Lead,2010-05,Achara,1.8
26793,Lead,2010-05,Boonsri,1.1233333333333333
26794,Lead,2010-05,Busarakhan,1.8
26795,Lead,2010-05,Chai,1.4000000000000001
26796,Lead,2010-05,Kannika,1.3333333333333333
26797,Lead,2010-05,Kohsoom,3.7
26798,Lead,2010-05,Sakda,1.3333333333333333
26799,Lead,2010-05,Somchair,2.0
26800,Lead,2010-06,Achara,1.0
26801,Lead,2010-06,Boonsri,1.4433333333333334
26802,Lead,2010-06,Busarakhan,2.2
26803,Lead,2010-06,Chai,1.2666666666666668
26804,Lead,2010-06,Kannika,1.0933333333333335
26805,Lead,2010-06,Kohsoom,2.6
26806,Lead,2010-06,Sakda,1.9666666666666668
26807,Lead,2010-06,Somchair,2.2
26808,Lead,2010-06,Tansanee,1.5
26809,Lead,2010-07,Achara,0.5
26810,Lead,2010-07,Boonsri,1.0
26811,Lead,2010-07,Busarakhan,2.4
26812,Lead,2010-07,Chai,1.3
26813,Lead,2010-07,Kannika,1.3333333333333333
26814,Lead,2010-07,Kohsoom,2.7
26815,Lead,2010-07,Sakda,1.5333333333333332
26816,Lead,2010-07,Somchair,1.9
26817,Lead,2010-07,Tansanee,1.5
26818,Lead,2010-08,Achara,1.4
26819,Lead,2010-08,Boonsri,8.593033333333333
26820,Lead,2010-08,Busarakhan,1.5
26821,Lead,2010-08,Chai,1.6666666666666667
26822,Lead,2010-08,Decha,2.2
26823,Lead,2010-08,Kannika,1.3999999999999997
26824,Lead,2010-08,Kohsoom,3.8
26825,Lead,2010-08,Sakda,2.566666666666667
26826,Lead,2010-08,Somchair,3.5
26827,Lead,2010-08,Tansanee,3.36
26828,Lead,2010-09,Achara,0.9
26829,Lead,2010-09,Boonsri,4.89225
26830,Lead,2010-09,Busarakhan,2.9
26831,Lead,2010-09,Chai,1.0999999999999999
26832,Lead,2010-09,Kannika,1.4000000000000001
26833,Lead,2010-09,Kohsoom,8.6
26834,Lead,2010-09,Sakda,1.6333333333333335
26835,Lead,2010-09,Somchair,2.5
26836,Lead,2010-10,Achara,1.3
26837,Lead,2010-10,Boonsri,3.3433499999999996
26838,Lead,2010-10,Busarakhan,2.7
26839,Lead,2010-10,Chai,0.9233333333333333
26840,Lead,2010-10,Kannika,1.5999999999999999
26841,Lead,2010-10,Kohsoom,4.0
26842,Lead,2010-10,Sakda,1.3666666666666665
26843,Lead,2010-10,Somchair,2.5
26844,Lead,2010-11,Achara,1.0
26845,Lead,2010-11,Boonsri,5.244
26846,Lead,2010-11,Busarakhan,1.5
26847,Lead,2010-11,Chai,1.3333333333333333
26848,Lead,2010-11,Kannika,1.4333333333333333
26849,Lead,2010-11,Kohsoom,6.8
26850,Lead,2010-11,Sakda,1.4666666666666668
26851,Lead,2010-11,Somchair,1.8
26852,Lead,2010-12,Achara,1.3
26853,Lead,2010-12,Boonsri,5.365
26854,Lead,2010-12,Busarakhan,2.1
26855,Lead,2010-12,Chai,3.0
26856,Lead,2010-12,Decha,10.7
26857,Lead,2010-12,Kannika,3.4000000000000004
26858,Lead,2010-12,Kohsoom,4.5
26859,Lead,2010-12,Sakda,2.1999999999999997
26860,Lead,2010-12,Somchair,1.8
26861,Lead,2011-01,Achara,1.0
26862,Lead,2011-01,Boonsri,13.107633333333334
26863,Lead,2011-01,Busarakhan,1.0
26864,Lead,2011-01,Chai,1.5999999999999999
26865,Lead,2011-01,Decha,0.45
26866,Lead,2011-01,Kannika,1.3333333333333333
26867,Lead,2011-01,Kohsoom,7.21
26868,Lead,2011-01,Sakda,2.033333333333333
26869,Lead,2011-01,Somchair,1.1
26870,Lead,2011-02,Achara,1.0
26871,Lead,2011-02,Boonsri,7.0498
26872,Lead,2011-02,Busarakhan,0.63
26873,Lead,2011-02,Chai,1.3999999999999997
26874,Lead,2011-02,Decha,0.55
26875,Lead,2011-02,Kannika,1.3999999999999997
26876,Lead,2011-02,Kohsoom,5.153
26877,Lead,2011-02,Sakda,1.7999999999999998
26878,Lead,2011-02,Somchair,1.3
26879,Lead,2011-03,Achara,0.8
26880,Lead,2011-03,Boonsri,9.637966666666665
26881,Lead,2011-03,Busarakhan,2.8
26882,Lead,2011-03,Chai,3.033333333333333
26883,Lead,2011-03,Kannika,2.4333333333333336
26884,Lead,2011-03,Kohsoom,1.2
26885,Lead,2011-03,Sakda,2.266666666666667
26886,Lead,2011-03,Somchair,2.0
26887,Lead,2011-04,Achara,1.7
26888,Lead,2011-04,Boonsri,9.2715
26889,Lead,2011-04,Busarakhan,1.0
26890,Lead,2011-04,Chai,4.0
26891,Lead,2011-04,Decha,3.39
26892,Lead,2011-04,Kannika,1.4333333333333333
26893,Lead,2011-04,Kohsoom,4.7
26894,Lead,2011-04,Sakda,1.8333333333333333
26895,Lead,2011-04,Somchair,1.7
26896,Lead,2011-04,Tansanee,0.0
26897,Lead,2011-05,Achara,1.0
26898,Lead,2011-05,Boonsri,3.0
26899,Lead,2011-05,Busarakhan,1.5
26900,Lead,2011-05,Chai,4.933333333333334
26901,Lead,2011-05,Decha,46.11
26902,Lead,2011-05,Kannika,1.5666666666666667
26903,Lead,2011-05,Kohsoom,2.1
26904,Lead,2011-05,Sakda,1.6333333333333335
26905,Lead,2011-05,Somchair,2.5
26906,Lead,2011-06,Achara,0.65
26907,Lead,2011-06,Boonsri,12.311066666666667
26908,Lead,2011-06,Busarakhan,1.6
26909,Lead,2011-06,Chai,5.199999999999999
26910,Lead,2011-06,Decha,42.69
26911,Lead,2011-06,Kannika,1.5
26912,Lead,2011-06,Kohsoom,2.5
26913,Lead,2011-06,Sakda,1.7
26914,Lead,2011-06,Somchair,2.1
26915,Lead,2011-07,Achara,1.0
26916,Lead,2011-07,Boonsri,6.313766666666666
26917,Lead,2011-07,Chai,1.9666666666666668
26918,Lead,2011-07,Kannika,1.5666666666666667
26919,Lead,2011-07,Kohsoom,1.86
26920,Lead,2011-07,Sakda,2.433333333333333
26921,Lead,2011-08,Achara,1.0
26922,Lead,2011-08,Boonsri,7.3613333333333335
26923,Lead,2011-08,Busarakhan,1.9000000000000001
26924,Lead,2011-08,Chai,2.533333333333333
26925,Lead,2011-08,Kannika,2.9
26926,Lead,2011-08,Kohsoom,2.75
26927,Lead,2011-08,Sakda,3.3666666666666667
26928,Lead,2011-08,Somchair,3.0
26929,Lead,2011-09,Achara,0.4
26930,Lead,2011-09,Boonsri,5.921466666666666
26931,Lead,2011-09,Busarakhan,3.2
26932,Lead,2011-09,Chai,1.8333333333333333
26933,Lead,2011-09,Kannika,1.5
26934,Lead,2011-09,Kohsoom,1.74
26935,Lead,2011-09,Sakda,1.5999999999999999
26936,Lead,2011-09,Somchair,2.5
26937,Lead,2011-10,Achara,1.35
26938,Lead,2011-10,Boonsri,6.126
26939,Lead,2011-10,Chai,2.0
26940,Lead,2011-10,Kannika,1.5666666666666664
26941,Lead,2011-10,Kohsoom,2.31
26942,Lead,2011-10,Sakda,2.266666666666667
26943,Lead,2011-11,Achara,0.5
26944,Lead,2011-11,Boonsri,3.0
26945,Lead,2011-11,Busarakhan,1.8
26946,Lead,2011-11,Chai,1.9666666666666668
26947,Lead,2011-11,Kannika,1.7666666666666668
26948,Lead,2011-11,Kohsoom,4.0
26949,Lead,2011-11,Sakda,2.033333333333333
26950,Lead,2011-11,Somchair,2.45
26951,Lead,2011-12,Achara,2.5
26952,Lead,2011-12,Boonsri,3.0
26953,Lead,2011-12,Busarakhan,1.8
26954,Lead,2011-12,Chai,1.7666666666666666
26955,Lead,2011-12,Kannika,2.5
26956,Lead,2011-12,Kohsoom,3.2
26957,Lead,2011-12,Sakda,1.5666666666666667
26958,Lead,2011-12,Somchair,2.0
26959,Lead,2012-01,Achara,1.2
26960,Lead,2012-01,Boonsri,0.0
26961,Lead,2012-01,Chai,1.9333333333333333
26962,Lead,2012-01,Decha,0.0
26963,Lead,2012-01,Kannika,1.8999999999999997
26964,Lead,2012-01,Kohsoom,0.87
26965,Lead,2012-01,Sakda,3.766666666666667
26966,Lead,2012-02,Achara,0.5
26967,Lead,2012-02,Boonsri,0.0
26968,Lead,2012-02,Busarakhan,2.7
26969,Lead,2012-02,Chai,2.1999999999999997
26970,Lead,2012-02,Decha,0.0
26971,Lead,2012-02,Kannika,1.6666666666666667
26972,Lead,2012-02,Kohsoom,4.6
26973,Lead,2012-02,Sakda,1.7
26974,Lead,2012-02,Somchair,2.2
26975,Lead,2012-03,Achara,0.5
26976,Lead,2012-03,Boonsri,0.0
26977,Lead,2012-03,Decha,0.0
26978,Lead,2012-03,Kohsoom,3.8
26979,Lead,2012-04,Achara,1.2
26980,Lead,2012-04,Boonsri,0.0
26981,Lead,2012-04,Decha,7.6
26982,Lead,2012-04,Kohsoom,4.6
26983,Lead,2012-05,Achara,0.5
26984,Lead,2012-05,Boonsri,0.0
26985,Lead,2012-05,Decha,0.0
26986,Lead,2012-05,Kohsoom,7.8
26987,Lead,2012-06,Achara,1.6
26988,Lead,2012-06,Boonsri,0.0
26989,Lead,2012-06,Decha,0.0
26990,Lead,2012-06,Kannika,2.1
26991,Lead,2012-06,Kohsoom,2.6
26992,Lead,2012-07,Achara,0.5
26993,Lead,2012-07,Boonsri,0.0
26994,Lead,2012-07,Decha,0.0
26995,Lead,2012-07,Kohsoom,3.7
26996,Lead,2012-08,Achara,0.5
26997,Lead,2012-08,Boonsri,0.0
26998,Lead,2012-08,Decha,0.0
26999,Lead,2012-08,Kohsoom,5.8
27000,Lead,2012-09,Achara,0.5
27001,Lead,2012-09,Boonsri,3.5236666666666667
27002,Lead,2012-09,Decha,0.0
27003,Lead,2012-10,Achara,0.5
27004,Lead,2012-10,Boonsri,2.17
27005,Lead,2012-10,Decha,2.06
27006,Lead,2012-10,Kohsoom,5.8
27007,Lead,2012-11,Achara,0.5
27008,Lead,2012-11,Boonsri,2.1163333333333334
27009,Lead,2012-11,Decha,0.0
27010,Lead,2012-11,Kohsoom,3.3
27011,Lead,2012-12,Achara,2.4
27012,Lead,2012-12,Boonsri,0.0
27013,Lead,2012-12,Decha,11.2
27014,Lead,2012-12,Kohsoom,0.92
27015,Lead,2013-01,Achara,1.3
27016,Lead,2013-01,Boonsri,0.0
27017,Lead,2013-01,Decha,4.96
27018,Lead,2013-01,Kohsoom,1.2
27019,Lead,2013-02,Achara,0.5
27020,Lead,2013-02,Boonsri,1.035
27021,Lead,2013-02,Decha,7.05
27022,Lead,2013-02,Kohsoom,5.9
27023,Lead,2013-03,Achara,0.5
27024,Lead,2013-03,Boonsri,1.07
27025,Lead,2013-03,Kohsoom,5.4
27026,Lead,2013-04,Achara,0.5
27027,Lead,2013-04,Boonsri,0.0
27028,Lead,2013-04,Decha,5.3
27029,Lead,2013-04,Kohsoom,1.9
27030,Lead,2013-05,Achara,0.5
27031,Lead,2013-05,Boonsri,0.0
27032,Lead,2013-05,Decha,0.94
27033,Lead,2013-05,Kohsoom,1.3
27034,Lead,2013-06,Achara,0.5
27035,Lead,2013-06,Boonsri,1.6580000000000001
27036,Lead,2013-06,Kohsoom,1.7
27037,Lead,2013-07,Achara,0.5
27038,Lead,2013-07,Boonsri,0.0
27039,Lead,2013-07,Decha,1.1
27040,Lead,2013-07,Kohsoom,3.1
27041,Lead,2013-08,Achara,1.1
27042,Lead,2013-08,Boonsri,0.0
27043,Lead,2013-08,Decha,0.31
27044,Lead,2013-08,Kohsoom,0.89
27045,Lead,2013-09,Achara,0.5
27046,Lead,2013-09,Boonsri,1.144
27047,Lead,2013-09,Decha,1.32
27048,Lead,2013-09,Kohsoom,0.78
27049,Lead,2013-10,Achara,7.8
27050,Lead,2013-10,Boonsri,1.851
27051,Lead,2013-10,Chai,4.233333333333333
27052,Lead,2013-10,Decha,0.45
27053,Lead,2013-10,Kohsoom,0.57
27054,Lead,2013-11,Achara,0.5
27055,Lead,2013-11,Boonsri,1.8330000000000002
27056,Lead,2013-11,Decha,0.97
27057,Lead,2013-11,Kohsoom,0.0
27058,Lead,2013-12,Achara,0.5
27059,Lead,2013-12,Boonsri,1.668
27060,Lead,2013-12,Decha,3.5
27061,Lead,2013-12,Kohsoom,0.4
27062,Lead,2014-01,Boonsri,0.0
27063,Lead,2014-01,Kannika,1.9666666666666668
27064,Lead,2014-01,Kohsoom,0.0
27065,Lead,2014-02,Boonsri,1.8736666666666666
27066,Lead,2014-02,Kohsoom,1.1
27067,Lead,2014-03,Boonsri,1.31
27068,Lead,2014-03,Kohsoom,0.52
27069,Lead,2014-04,Boonsri,1.3943333333333332
27070,Lead,2014-04,Kohsoom,0.52
27071,Lead,2014-05,Boonsri,3.45
27072,Lead,2014-05,Kohsoom,0.85
27073,Lead,2014-06,Boonsri,3.5226666666666664
27074,Lead,2014-06,Decha,0.0
27075,Lead,2014-06,Kannika,2.766666666666667
27076,Lead,2014-06,Kohsoom,1.8
27077,Lead,2014-07,Boonsri,2.7886666666666664
27078,Lead,2014-07,Busarakhan,0.75
27079,Lead,2014-07,Decha,1.52
27080,Lead,2014-07,Kohsoom,0.0
27081,Lead,2014-07,Somchair,1.9
27082,Lead,2014-08,Boonsri,2.4103333333333334
27083,Lead,2014-08,Decha,1.3
27084,Lead,2014-08,Kohsoom,0.0
27085,Lead,2014-08,Sakda,2.4899999999999998
27086,Lead,2014-09,Boonsri,2.1330000000000005
27087,Lead,2014-09,Busarakhan,2.5
27088,Lead,2014-09,Chai,2.3
27089,Lead,2014-09,Decha,1.93
27090,Lead,2014-09,Kannika,2.4551666666666665
27091,Lead,2014-09,Kohsoom,0.0
27092,Lead,2014-09,Sakda,1.3783333333333332
27093,Lead,2014-09,Somchair,1.9
27094,Lead,2014-10,Boonsri,1.2533333333333334
27095,Lead,2014-10,Busarakhan,0.75
27096,Lead,2014-10,Chai,2.3333333333333335
27097,Lead,2014-10,Decha,1.19
27098,Lead,2014-10,Kannika,2.8766666666666665
27099,Lead,2014-10,Kohsoom,0.0
27100,Lead,2014-10,Sakda,0.75
27101,Lead,2014-10,Somchair,1.9
27102,Lead,2014-11,Boonsri,2.1553333333333335
27103,Lead,2014-11,Busarakhan,1.9
27104,Lead,2014-11,Chai,1.7666666666666668
27105,Lead,2014-11,Decha,1.15
27106,Lead,2014-11,Kannika,3.2433333333333336
27107,Lead,2014-11,Kohsoom,0.62
27108,Lead,2014-11,Sakda,4.473333333333334
27109,Lead,2014-11,Somchair,2.7
27110,Lead,2014-12,Boonsri,1.9013333333333333
27111,Lead,2014-12,Busarakhan,2.0
27112,Lead,2014-12,Decha,1.36
27113,Lead,2014-12,Kannika,1.7866666666666664
27114,Lead,2014-12,Kohsoom,0.42
27115,Lead,2014-12,Sakda,1.9966666666666668
27116,Lead,2014-12,Somchair,2.9
27117,Lead,2015-01,Kannika,3.2533333333333334
27118,Lead,2015-01,Sakda,1.7633333333333334
27119,Lead,2015-02,Achara,0.5
27120,Lead,2015-02,Decha,1.9
27121,Lead,2015-02,Kannika,2.3666666666666667
27122,Lead,2015-02,Sakda,1.6433333333333335
27123,Lead,2015-03,Decha,8.64
27124,Lead,2015-03,Kannika,1.29
27125,Lead,2015-03,Sakda,1.3399999999999999
27126,Lead,2015-04,Kannika,2.84
