id,chemical,date,value,year
5556,Nickel,2003-06,0.10028333333333332,2003
5557,Nickel,2003-07,0.017844444444444447,2003
5558,Nickel,2003-08,0.9647549999999999,2003
5559,Nickel,2003-09,0.23708666666666667,2003
5560,Nickel,2003-10,0.11613249999999996,2003
5561,Nickel,2003-11,0.15680499999999997,2003
5562,Nickel,2003-12,0.09931428571428572,2003
5563,Nickel,2004-01,0.08441812500000001,2004
5564,Nickel,2004-02,0.11964071428571428,2004
5565,Nickel,2004-03,0.19427466666666662,2004
5566,Nickel,2004-04,0.15700011904761907,2004
5567,Nickel,2004-05,0.0862347619047619,2004
5568,Nickel,2004-06,0.08986345238095238,2004
5569,Nickel,2004-07,0.09035845238095237,2004
5570,Nickel,2004-08,0.12728309523809522,2004
5571,Nickel,2004-09,0.10989785714285713,2004
5572,Nickel,2004-10,0.11513464285714287,2004
5573,Nickel,2004-11,0.12395166666666665,2004
5574,Nickel,2004-12,0.17643276315789475,2004
5575,Nickel,2005-01,0.17847892857142858,2005
5576,Nickel,2005-02,0.07789069444444444,2005
5577,Nickel,2005-03,0.1257273809523809,2005
5578,Nickel,2005-04,0.09386928571428572,2005
5579,Nickel,2005-05,0.21554774725,2005
5580,Nickel,2005-06,0.03348321428571428,2005
5581,Nickel,2005-07,0.11465928571428574,2005
5582,Nickel,2005-08,0.03660904761904761,2005
5583,Nickel,2005-09,0.051996607142857136,2005
5584,Nickel,2005-10,0.11187654761904763,2005
5585,Nickel,2005-11,0.06991547619047618,2005
5586,Nickel,2005-12,0.10955083333333332,2005
5587,Nickel,2006-01,0.14185547619047617,2006
5588,Nickel,2006-02,0.041506666666666664,2006
5589,Nickel,2006-03,0.11682654761904761,2006
5590,Nickel,2006-04,0.2875177380952381,2006
5591,Nickel,2006-05,0.10302233333333333,2006
5592,Nickel,2006-06,0.052145238095238106,2006
5593,Nickel,2006-07,0.05108583333333332,2006
5594,Nickel,2006-08,0.09888869047619046,2006
5595,Nickel,2006-09,0.054249642857142864,2006
5596,Nickel,2006-10,0.02487294117647058,2006
5597,Nickel,2006-11,0.11087476190476189,2006
5598,Nickel,2006-12,0.057823333333333324,2006
5599,Nickel,2007-01,0.05418416666666665,2007
5600,Nickel,2007-02,0.10086131578947369,2007
5601,Nickel,2007-03,0.37482238095238096,2007
5602,Nickel,2007-04,0.25015881578947363,2007
5603,Nickel,2007-05,0.11809187499999999,2007
5604,Nickel,2007-06,0.10966607142857145,2007
5605,Nickel,2007-07,0.24167916666666667,2007
5606,Nickel,2007-08,0.06553708333333332,2007
5607,Nickel,2007-09,0.18050236111111112,2007
5608,Nickel,2007-10,0.26778984375,2007
5609,Nickel,2007-11,0.08143720588235294,2007
5610,Nickel,2007-12,0.07808930555555556,2007
5611,Nickel,2008-01,0.07547222222222222,2008
5612,Nickel,2008-02,0.036093749999999994,2008
5613,Nickel,2008-04,0.03483333333333333,2008
5614,Nickel,2008-05,0.05279999999999999,2008
5615,Nickel,2008-06,0.043065,2008
5616,Nickel,2008-09,0.077,2008
5617,Nickel,2008-10,0.035175,2008
5618,Nickel,2008-11,0.05287499999999999,2008
5619,Nickel,2008-12,0.03574999999999999,2008
5620,Nickel,2009-01,0.020624999999999998,2009
5621,Nickel,2009-02,0.042624999999999996,2009
5622,Nickel,2009-03,0.013749999999999998,2009
5623,Nickel,2009-04,0.04629166666666667,2009
5624,Nickel,2009-05,0.038,2009
5625,Nickel,2009-06,0.04835416666666667,2009
5626,Nickel,2009-07,0.07722916666666667,2009
5627,Nickel,2009-08,0.041249999999999995,2009
5628,Nickel,2009-09,0.041249999999999995,2009
5629,Nickel,2009-10,0.03758333333333332,2009
5630,Nickel,2009-11,0.04035625,2009
5631,Nickel,2009-12,0.03175,2009
5632,Nickel,2010-01,0.07498333333333332,2010
5633,Nickel,2010-02,0.05261666666666666,2010
5634,Nickel,2010-03,0.06148214285714284,2010
5635,Nickel,2010-04,0.06705416666666668,2010
5636,Nickel,2010-05,0.075625,2010
5637,Nickel,2010-06,0.07764166666666666,2010
5638,Nickel,2010-07,0.04624583333333333,2010
5639,Nickel,2010-08,0.10327090277777774,2010
5640,Nickel,2010-09,0.06901784999999999,2010
5641,Nickel,2010-10,0.08456249999999997,2010
5642,Nickel,2010-11,0.045358499999999996,2010
5643,Nickel,2010-12,0.04927083333333333,2010
5644,Nickel,2011-01,0.103214203125,2011
5645,Nickel,2011-02,0.15734038157894736,2011
5646,Nickel,2011-03,0.12892760294117644,2011
5647,Nickel,2011-04,0.10282679687499999,2011
5648,Nickel,2011-05,0.058411718749999994,2011
5649,Nickel,2011-06,0.10282280555555555,2011
5650,Nickel,2011-07,0.10696812499999997,2011
5651,Nickel,2011-08,0.044245513888888886,2011
5652,Nickel,2011-09,0.04642647058823529,2011
5653,Nickel,2011-10,0.04717307692307693,2011
5654,Nickel,2011-11,0.051486111111111114,2011
5655,Nickel,2011-12,0.051046875,2011
5656,Nickel,2012-01,0.044,2012
5657,Nickel,2012-02,0.05876315789473684,2012
5658,Nickel,2012-03,0.06783333333333333,2012
5659,Nickel,2012-04,0.07379166666666667,2012
5660,Nickel,2012-05,0.24062499999999998,2012
5661,Nickel,2012-06,0.031166666666666662,2012
5662,Nickel,2012-07,0.022458333333333334,2012
5663,Nickel,2012-08,0.05499999999999999,2012
5664,Nickel,2012-09,0.0,2012
5665,Nickel,2012-10,0.0628375,2012
5666,Nickel,2012-11,0.02383333333333333,2012
5667,Nickel,2012-12,0.0474375,2012
5668,Nickel,2013-01,0.03112083333333333,2013
5669,Nickel,2013-02,0.07800375000000001,2013
5670,Nickel,2013-03,0.06797083333333333,2013
5671,Nickel,2013-04,0.04913333333333332,2013
5672,Nickel,2013-05,0.019204166666666665,2013
5673,Nickel,2013-06,0.029241666666666662,2013
5674,Nickel,2013-07,0.032908333333333324,2013
5675,Nickel,2013-08,0.01045,2013
5676,Nickel,2013-09,0.032528571428571434,2013
5677,Nickel,2013-10,0.04892280555555555,2013
5678,Nickel,2013-11,0.052662499999999994,2013
5679,Nickel,2013-12,0.055252083333333334,2013
5680,Nickel,2014-01,0.015733928571428572,2014
5681,Nickel,2014-02,0.0614625,2014
5682,Nickel,2014-03,0.09624999999999999,2014
5683,Nickel,2014-04,0.07289562499999999,2014
5684,Nickel,2014-05,0.166925,2014
5685,Nickel,2014-06,0.099859375,2014
5686,Nickel,2014-07,0.09601428571428569,2014
5687,Nickel,2014-08,0.17650875,2014
5688,Nickel,2014-09,0.08473499999999999,2014
5689,Nickel,2014-10,0.032346875,2014
5690,Nickel,2014-11,0.0320546875,2014
5691,Nickel,2014-12,0.026565,2014
5692,Nickel,2015-01,0.05499999999999999,2015
5693,Nickel,2015-02,0.051184375,2015
5694,Nickel,2015-03,0.07047857142857143,2015
5695,Nickel,2015-04,0.05499999999999999,2015
5696,Nickel,2015-05,0.05291785714285714,2015
5697,Nickel,2015-06,0.04714285714285714,2015
5698,Nickel,2015-07,0.11504166666666667,2015
5699,Nickel,2015-08,0.046303124999999994,2015
5700,Nickel,2015-09,0.05511785714285713,2015
5701,Nickel,2015-10,0.05499999999999999,2015
5702,Nickel,2015-11,0.05499999999999999,2015
5703,Nickel,2015-12,0.05499999999999999,2015
5704,Nickel,2016-01,0.039682499999999996,2016
5705,Nickel,2016-02,0.03686840384615384,2016
5706,Nickel,2016-03,0.06576499999999998,2016
5707,Nickel,2016-04,0.03067533333333333,2016
5708,Nickel,2016-05,0.11454999999999999,2016
5709,Nickel,2016-06,0.08315749999999998,2016
5710,Nickel,2016-07,0.10440649999999997,2016
5711,Nickel,2016-08,0.11649916666666667,2016
5712,Nickel,2016-09,0.11526874999999999,2016
5713,Nickel,2016-10,0.050705416666666656,2016
5714,Nickel,2016-11,0.08840499999999998,2016
5715,Nickel,2016-12,0.062429999999999986,2016
5716,Nitrates,1998-01,0.09968734712976157,1998
5717,Nitrates,1998-02,0.2968500755046047,1998
5718,Nitrates,1998-03,0.2174107237807601,1998
5719,Nitrates,1998-04,0.32312683806824216,1998
5720,Nitrates,1998-05,0.16560765255120485,1998
5721,Nitrates,1998-06,0.07341058456612408,1998
5722,Nitrates,1998-07,0.14522938511602188,1998
5723,Nitrates,1998-08,0.06102628256317345,1998
5724,Nitrates,1998-09,0.10475200459408297,1998
5725,Nitrates,1998-10,0.20289469766254753,1998
5726,Nitrates,1998-11,0.21326328774698508,1998
5727,Nitrates,1998-12,0.22395091137248227,1998
5728,Nitrates,1999-01,0.1539017802071591,1999
5729,Nitrates,1999-02,0.22283429397877366,1999
5730,Nitrates,1999-03,0.2238764702129017,1999
5731,Nitrates,1999-04,0.39062466767339465,1999
5732,Nitrates,1999-05,0.1912712423166089,1999
5733,Nitrates,1999-06,0.032413807771657054,1999
5734,Nitrates,1999-07,0.1494167003424293,1999
5735,Nitrates,1999-08,0.03859242401684495,1999
5736,Nitrates,1999-09,0.2850458344853989,1999
5737,Nitrates,1999-10,0.13813088882744534,1999
5738,Nitrates,1999-11,0.24022162196652264,1999
5739,Nitrates,1999-12,0.29174553884765086,1999
5740,Nitrates,2000-01,0.3120041687049365,2000
5741,Nitrates,2000-02,0.4273986005061998,2000
5742,Nitrates,2000-03,0.3665057319692877,2000
5743,Nitrates,2000-04,0.4108726630793114,2000
5744,Nitrates,2000-05,0.22759852819193055,2000
5745,Nitrates,2000-06,0.03970904141055363,2000
5746,Nitrates,2000-07,0.18204053852861732,2000
5747,Nitrates,2000-08,0.0012974030669758265,2000
5748,Nitrates,2000-09,0.10700384967139545,2000
5749,Nitrates,2000-10,0.09419997022353614,2000
5750,Nitrates,2000-11,0.2819405746857519,2000
5751,Nitrates,2000-12,0.32466980028500325,2000
5752,Nitrates,2001-01,0.3802029053321139,2001
5753,Nitrates,2001-02,0.4921251887615116,2001
5754,Nitrates,2001-03,0.3927090201416508,2001
5755,Nitrates,2001-04,0.1105770253312632,2001
5756,Nitrates,2001-05,0.12576302188570088,2001
5757,Nitrates,2001-06,0.03196716081417356,2001
5758,Nitrates,2001-07,0.22372758789374056,2001
5759,Nitrates,2001-08,0.04804645128357828,2001
5760,Nitrates,2001-09,0.11921219984261011,2001
5761,Nitrates,2001-10,0.03970904141055363,2001
5762,Nitrates,2001-11,0.3375413535142995,2001
5763,Nitrates,2001-12,0.448837654465406,2001
5764,Nitrates,2002-01,1.0,2002
5765,Nitrates,2002-02,0.31674181678967184,2002
5766,Nitrates,2002-03,0.37233695613643286,2002
5767,Nitrates,2002-04,0.32094774230597445,2002
5768,Nitrates,2002-05,0.22974668736839865,2002
5769,Nitrates,2002-06,0.1150009571006232,2002
5770,Nitrates,2002-07,0.1614735095816406,2002
5771,Nitrates,2002-08,0.0618287002573537,2002
5772,Nitrates,2002-09,0.07813929004402662,2002
5773,Nitrates,2002-10,0.09560758487742341,2002
5774,Nitrates,2002-11,0.14467107641916746,2002
5775,Nitrates,2002-12,0.2258119403619967,2002
5776,Nitrates,2003-01,0.2730163933195626,2003
5777,Nitrates,2003-02,0.3486398536699491,2003
5778,Nitrates,2003-03,0.23517025756641205,2003
5779,Nitrates,2003-04,0.19454665333815424,2003
5780,Nitrates,2003-05,0.2246421507114448,2003
5781,Nitrates,2003-06,0.12512495480358168,2003
5782,Nitrates,2003-07,0.16253695471850604,2003
5783,Nitrates,2003-08,0.1630332291157099,2003
5784,Nitrates,2003-09,0.16402577791011763,2003
5785,Nitrates,2003-10,0.2734223791394602,2003
5786,Nitrates,2003-11,0.22159006316864105,2003
5787,Nitrates,2003-12,0.31886338983771817,2003
5788,Nitrates,2004-01,0.3255630941999701,2004
5789,Nitrates,2004-02,0.31228651338877417,2004
5790,Nitrates,2004-03,0.30337962864495827,2004
5791,Nitrates,2004-04,0.2835570112937873,2004
5792,Nitrates,2004-05,0.10850330731437564,2004
5793,Nitrates,2004-06,0.09673096964927584,2004
5794,Nitrates,2004-07,0.07015547567900966,2004
5795,Nitrates,2004-08,0.10963055915945288,2004
5796,Nitrates,2004-09,0.1772975732181976,2004
5797,Nitrates,2004-10,0.16438557684809035,2004
5798,Nitrates,2004-11,0.2183008273603165,2004
5799,Nitrates,2004-12,0.24377087011081097,2004
5800,Nitrates,2005-01,0.3417274602803241,2005
5801,Nitrates,2005-02,0.312908097071272,2005
5802,Nitrates,2005-03,0.3640598081544973,2005
5803,Nitrates,2005-04,0.28802348086862195,2005
5804,Nitrates,2005-05,0.1572941701937596,2005
5805,Nitrates,2005-06,0.09685858306569965,2005
5806,Nitrates,2005-07,0.0550758236382585,2005
5807,Nitrates,2005-08,0.06633770763766297,2005
5808,Nitrates,2005-09,0.09719888550949657,2005
5809,Nitrates,2005-10,0.10298402705404423,2005
5810,Nitrates,2005-11,0.09032902992534615,2005
5811,Nitrates,2005-12,0.24844205287449217,2005
5812,Nitrates,2006-01,0.25130272029266,2006
5813,Nitrates,2006-02,0.2972541846566136,2006
5814,Nitrates,2006-03,0.27006189250696566,2006
5815,Nitrates,2006-04,0.11887189739881315,2006
5816,Nitrates,2006-05,0.059510389858987156,2006
5817,Nitrates,2006-06,0.01464363953463639,2006
5818,Nitrates,2006-07,0.032451028351447336,2006
5819,Nitrates,2006-08,0.003977284811876584,2006
5820,Nitrates,2006-09,0.0096348129400005,2006
5821,Nitrates,2006-10,0.13787734111849795,2006
5822,Nitrates,2006-11,0.16281345045409107,2006
5823,Nitrates,2006-12,0.1899525703468958,2006
5824,Nitrates,2007-01,0.22822596082268112,2007
5825,Nitrates,2007-02,0.30110329634409944,2007
5826,Nitrates,2007-03,0.2679009719888551,2007
5827,Nitrates,2007-04,0.30494681095191756,2007
5828,Nitrates,2007-05,0.09750728459918756,2007
5829,Nitrates,2007-06,0.028096220515983577,2007
5830,Nitrates,2007-07,0.022151562200906045,2007
5831,Nitrates,2007-08,0.3038560520662738,2007
5832,Nitrates,2007-09,0.37066203004586984,2007
5833,Nitrates,2007-10,0.10304916306867731,2007
5834,Nitrates,2007-11,0.20104262400050144,2007
5835,Nitrates,2007-12,0.1738892315545441,2007
5836,Nitrates,2008-01,0.18901673862645424,2008
5837,Nitrates,2008-02,0.2422494789118828,2008
5838,Nitrates,2008-03,0.3001662519230634,2008
5839,Nitrates,2008-04,0.3027344719285932,2008
5840,Nitrates,2008-05,0.03316566348342088,2008
5841,Nitrates,2008-06,0.04953527447518979,2008
5842,Nitrates,2008-07,0.0,2008
5843,Nitrates,2008-08,0.03200851701394058,2008
5844,Nitrates,2008-09,0.029395557119571838,2008
5845,Nitrates,2008-10,0.02054457843853168,2008
5846,Nitrates,2008-11,0.06481698109194547,2008
5847,Nitrates,2008-12,0.038140522389273485,2008
5848,Nitrates,2009-01,0.10668578289864206,2009
5849,Nitrates,2009-02,0.24757667439436787,2009
5850,Nitrates,2009-03,0.17075339770721218,2009
5851,Nitrates,2009-04,0.14299615032860455,2009
5852,Nitrates,2009-05,0.041534710849267256,2009
5853,Nitrates,2009-06,0.12477667652125832,2009
5854,Nitrates,2009-07,0.026002562902779813,2009
5855,Nitrates,2009-08,0.07728055809600777,2009
5856,Nitrates,2009-09,0.13398067858896548,2009
5857,Nitrates,2009-10,0.18485069230278406,2009
5858,Nitrates,2009-11,0.15699108832975306,2009
5859,Nitrates,2009-12,0.16529127762298731,2009
5860,Nitrates,2010-01,0.48214210817363923,2010
5861,Nitrates,2010-02,0.3896299476784991,2010
5862,Nitrates,2010-03,0.2639157645107088,2010
5863,Nitrates,2010-04,0.20747819937469425,2010
5864,Nitrates,2010-05,0.11823268364541599,2010
5865,Nitrates,2010-06,0.10727895830462797,2010
5866,Nitrates,2010-07,0.06771302886744944,2010
5867,Nitrates,2010-08,0.12880967198728305,2010
5868,Nitrates,2010-09,0.14100075504604714,2010
5869,Nitrates,2010-10,0.16890494927366687,2010
5870,Nitrates,2010-11,0.16283678449867478,2010
5871,Nitrates,2010-12,0.209431804930425,2010
5872,Nitrates,2011-01,0.1918548610077205,2011
5873,Nitrates,2011-02,0.2480852486958128,2011
5874,Nitrates,2011-03,0.3129246395511788,2011
5875,Nitrates,2011-04,0.30854196123326333,2011
5876,Nitrates,2011-05,0.1342120934980964,2011
5877,Nitrates,2011-06,0.12838386409024463,2011
5878,Nitrates,2011-07,0.12237181350480797,2011
5879,Nitrates,2011-08,0.10243600875277913,2011
5880,Nitrates,2011-09,0.19864641928775065,2011
5881,Nitrates,2011-10,0.13780164621307187,2011
5882,Nitrates,2011-11,0.1913889073753008,2011
5883,Nitrates,2011-12,0.24892246421507108,2011
5884,Nitrates,2012-01,0.26968991059224934,2012
5885,Nitrates,2012-02,0.2082520979409338,2012
5886,Nitrates,2012-03,0.2597994833292704,2012
5887,Nitrates,2012-04,0.19353961333134828,2012
5888,Nitrates,2012-05,0.1754260279378853,2012
5889,Nitrates,2012-06,0.1270238200516499,2012
5890,Nitrates,2012-07,0.1095060994079178,2012
5891,Nitrates,2012-08,0.09387418067807762,2012
5892,Nitrates,2012-09,0.14106096649166172,2012
5893,Nitrates,2012-10,0.16317304159243945,2012
5894,Nitrates,2012-11,0.21492119871535817,2012
5895,Nitrates,2012-12,0.21553676984265918,2012
5896,Nitrates,2013-01,0.21042461430778428,2013
5897,Nitrates,2013-02,0.29285479392887354,2013
5898,Nitrates,2013-03,0.27072787502392753,2013
5899,Nitrates,2013-04,0.1966989333645278,2013
5900,Nitrates,2013-05,0.13212242380415593,2013
5901,Nitrates,2013-06,0.09783327143537277,2013
5902,Nitrates,2013-07,0.017864789331518378,2013
5903,Nitrates,2013-08,0.0390065029670119,2013
5904,Nitrates,2013-09,0.06770822255779818,2013
5905,Nitrates,2013-10,0.16599846863900286,2013
5906,Nitrates,2013-11,0.1161675564157646,2013
5907,Nitrates,2013-12,0.2110443544631326,2013
5908,Nitrates,2014-01,0.2252403617193041,2014
5909,Nitrates,2014-02,0.1571133845204926,2014
5910,Nitrates,2014-03,0.24805313165257434,2014
5911,Nitrates,2014-04,0.14462082863645068,2014
5912,Nitrates,2014-05,0.10190570550131993,2014
5913,Nitrates,2014-06,0.03307707850351995,2014
5914,Nitrates,2014-07,0.024128247784566317,2014
5915,Nitrates,2014-08,0.026113177813344105,2014
5916,Nitrates,2014-09,0.0840191126113334,2014
5917,Nitrates,2014-10,0.17802967451978108,2014
5918,Nitrates,2014-11,0.16488963738820173,2014
5919,Nitrates,2014-12,0.2105227098708979,2014
5920,Nitrates,2015-01,0.19842950422187716,2015
5921,Nitrates,2015-02,0.2900278622625858,2015
5922,Nitrates,2015-03,0.28212254196472664,2015
5923,Nitrates,2015-04,0.21335197907139963,2015
5924,Nitrates,2015-05,0.100502655068025,2015
5925,Nitrates,2015-06,0.12242971218448169,2015
5926,Nitrates,2015-07,0.08587447093604444,2015
5927,Nitrates,2015-08,0.01752895954461343,2015
5928,Nitrates,2015-09,0.05926324520917966,2015
5929,Nitrates,2015-10,0.12161292723908364,2015
5930,Nitrates,2015-11,0.1366674511003912,2015
5931,Nitrates,2015-12,0.13984067228638336,2015
5932,Nitrates,2016-01,0.21219386073122484,2016
5933,Nitrates,2016-02,0.18457419656719912,2016
5934,Nitrates,2016-03,0.169236659080758,2016
5935,Nitrates,2016-04,0.1511608567114022,2016
5936,Nitrates,2016-05,0.08495884467320335,2016
5937,Nitrates,2016-06,0.042982963608907424,2016
5938,Nitrates,2016-07,0.006514487667581268,2016
5939,Nitrates,2016-08,0.01626728012585698,2016
5940,Nitrates,2016-09,0.03836561110874782,2016
5941,Nitrates,2016-10,0.04342961056639084,2016
5942,Nitrates,2016-11,0.07688754576281837,2016
5943,Nitrates,2016-12,0.11816257949252394,2016
5944,Nitrites,1998-01,0.12559343979283555,1998
5945,Nitrites,1998-02,0.17306862321968058,1998
5946,Nitrites,1998-03,0.09710832973672852,1998
5947,Nitrites,1998-04,1.0,1998
5948,Nitrites,1998-05,0.2620845921450151,1998
5949,Nitrites,1998-06,0.40785498489425986,1998
5950,Nitrites,1998-07,0.10422960725075527,1998
5951,Nitrites,1998-08,0.4803625377643505,1998
5952,Nitrites,1998-09,0.3202416918429002,1998
5953,Nitrites,1998-10,0.2252913249892101,1998
5954,Nitrites,1998-11,0.13034095813552007,1998
5955,Nitrites,1998-12,0.149331031506258,1998
5956,Nitrites,1999-01,0.08318227593152064,1999
5957,Nitrites,1999-02,0.18509566968781466,1999
5958,Nitrites,1999-03,0.1097683786505539,1999
5959,Nitrites,1999-04,0.38449144008056396,1999
5960,Nitrites,1999-05,0.18066465256797581,1999
5961,Nitrites,1999-06,0.3268882175226587,1999
5962,Nitrites,1999-07,0.270392749244713,1999
5963,Nitrites,1999-08,0.3914544669831679,1999
5964,Nitrites,1999-09,0.1493310315062581,1999
5965,Nitrites,1999-10,0.14458351316357362,1999
5966,Nitrites,1999-11,0.18731117824773413,1999
5967,Nitrites,1999-12,0.11135088476478207,1999
5968,Nitrites,2000-01,0.19205869659041866,2000
5969,Nitrites,2000-02,0.12749244712990934,2000
5970,Nitrites,2000-03,0.13192346424974824,2000
5971,Nitrites,2000-04,0.14964753272910372,2000
5972,Nitrites,2000-05,0.22497482376636457,2000
5973,Nitrites,2000-06,0.06545820745216517,2000
5974,Nitrites,2000-07,0.4243705941591138,2000
5975,Nitrites,2000-08,0.3889224572004028,2000
5976,Nitrites,2000-09,0.17623363544813694,2000
