id,chemical,date,misurations
5468,Methylosmoline,2016-03,15
5469,Methylosmoline,2016-04,15
5470,Methylosmoline,2016-05,11
5471,Methylosmoline,2016-06,15
5472,Methylosmoline,2016-07,15
5473,Methylosmoline,2016-08,14
5474,Methylosmoline,2016-09,15
5475,Methylosmoline,2016-10,15
5476,Methylosmoline,2016-11,15
5477,Methylosmoline,2016-12,3
5478,Metolachlor,2005-05,21
5479,Metolachlor,2005-06,17
5480,Metolachlor,2005-07,21
5481,Metolachlor,2005-08,21
5482,Metolachlor,2005-09,21
5483,Metolachlor,2006-01,14
5484,Metolachlor,2006-02,12
5485,Metolachlor,2006-03,14
5486,Metolachlor,2006-04,13
5487,Metolachlor,2006-05,11
5488,Metolachlor,2006-06,21
5489,Metolachlor,2006-07,21
5490,Metolachlor,2006-08,21
5491,Metolachlor,2006-09,18
5492,Metolachlor,2006-10,16
5493,Metolachlor,2006-11,21
5494,Metolachlor,2006-12,18
5495,Metolachlor,2007-01,21
5496,Metolachlor,2007-02,15
5497,Metolachlor,2007-03,21
5498,Metolachlor,2007-04,19
5499,Metolachlor,2007-05,18
5500,Metolachlor,2007-06,18
5501,Metolachlor,2007-07,21
5502,Metolachlor,2007-08,18
5503,Metolachlor,2007-09,18
5504,Metolachlor,2007-10,16
5505,Metolachlor,2007-11,18
5506,Metolachlor,2007-12,18
5507,Naphthalene,2008-01,1
5508,Naphthalene,2008-02,4
5509,Naphthalene,2008-03,4
5510,Naphthalene,2008-05,1
5511,Naphthalene,2008-06,4
5512,Naphthalene,2008-07,7
5513,Naphthalene,2008-08,3
5514,Naphthalene,2008-09,2
5515,Naphthalene,2008-10,4
5516,Naphthalene,2008-11,4
5517,Naphthalene,2009-01,1
5518,Naphthalene,2009-02,3
5519,Naphthalene,2009-03,4
5520,Naphthalene,2009-04,3
5521,Naphthalene,2009-05,4
5522,Naphthalene,2009-06,4
5523,Naphthalene,2009-07,5
5524,Naphthalene,2009-08,4
5525,Naphthalene,2009-09,10
5526,Naphthalene,2009-10,10
5527,Naphthalene,2009-11,5
5528,Naphthalene,2009-12,3
5529,Nickel,1998-01,7
5530,Nickel,1998-02,7
5531,Nickel,1998-03,7
5532,Nickel,1998-04,11
5533,Nickel,1998-05,8
5534,Nickel,1998-06,11
5535,Nickel,1998-07,8
5536,Nickel,1998-08,11
5537,Nickel,1998-09,8
5538,Nickel,1998-10,14
5539,Nickel,1998-11,14
5540,Nickel,1998-12,14
5541,Nickel,1999-07,6
5542,Nickel,1999-08,6
5543,Nickel,2001-12,10
5544,Nickel,2002-02,3
5545,Nickel,2002-03,18
5546,Nickel,2002-04,18
5547,Nickel,2002-05,13
5548,Nickel,2002-06,18
5549,Nickel,2002-08,18
5550,Nickel,2002-10,18
5551,Nickel,2003-01,18
5552,Nickel,2003-02,18
5553,Nickel,2003-03,18
5554,Nickel,2003-04,21
5555,Nickel,2003-05,15
5556,Nickel,2003-06,21
5557,Nickel,2003-07,18
5558,Nickel,2003-08,11
5559,Nickel,2003-09,6
5560,Nickel,2003-10,20
5561,Nickel,2003-11,21
5562,Nickel,2003-12,7
5563,Nickel,2004-01,12
5564,Nickel,2004-02,21
5565,Nickel,2004-03,15
5566,Nickel,2004-04,21
5567,Nickel,2004-05,21
5568,Nickel,2004-06,21
5569,Nickel,2004-07,21
5570,Nickel,2004-08,21
5571,Nickel,2004-09,21
5572,Nickel,2004-10,7
5573,Nickel,2004-11,21
5574,Nickel,2004-12,19
5575,Nickel,2005-01,21
5576,Nickel,2005-02,18
5577,Nickel,2005-03,21
5578,Nickel,2005-04,21
5579,Nickel,2005-05,20
5580,Nickel,2005-06,14
5581,Nickel,2005-07,21
5582,Nickel,2005-08,21
5583,Nickel,2005-09,14
5584,Nickel,2005-10,21
5585,Nickel,2005-11,21
5586,Nickel,2005-12,21
5587,Nickel,2006-01,21
5588,Nickel,2006-02,21
5589,Nickel,2006-03,21
5590,Nickel,2006-04,21
5591,Nickel,2006-05,15
5592,Nickel,2006-06,21
5593,Nickel,2006-07,21
5594,Nickel,2006-08,21
5595,Nickel,2006-09,21
5596,Nickel,2006-10,17
5597,Nickel,2006-11,21
5598,Nickel,2006-12,21
5599,Nickel,2007-01,21
5600,Nickel,2007-02,19
5601,Nickel,2007-03,21
5602,Nickel,2007-04,19
5603,Nickel,2007-05,20
5604,Nickel,2007-06,21
5605,Nickel,2007-07,21
5606,Nickel,2007-08,18
5607,Nickel,2007-09,18
5608,Nickel,2007-10,16
5609,Nickel,2007-11,17
5610,Nickel,2007-12,18
5611,Nickel,2008-01,9
5612,Nickel,2008-02,8
5613,Nickel,2008-04,9
5614,Nickel,2008-05,5
5615,Nickel,2008-06,5
5616,Nickel,2008-09,11
5617,Nickel,2008-10,11
5618,Nickel,2008-11,11
5619,Nickel,2008-12,10
5620,Nickel,2009-01,2
5621,Nickel,2009-02,2
5622,Nickel,2009-03,2
5623,Nickel,2009-04,12
5624,Nickel,2009-05,11
5625,Nickel,2009-06,12
5626,Nickel,2009-07,12
5627,Nickel,2009-08,11
5628,Nickel,2009-09,11
5629,Nickel,2009-10,12
5630,Nickel,2009-11,12
5631,Nickel,2009-12,11
5632,Nickel,2010-01,15
5633,Nickel,2010-02,15
5634,Nickel,2010-03,14
5635,Nickel,2010-04,18
5636,Nickel,2010-05,17
5637,Nickel,2010-06,18
5638,Nickel,2010-07,18
5639,Nickel,2010-08,18
5640,Nickel,2010-09,20
5641,Nickel,2010-10,19
5642,Nickel,2010-11,15
5643,Nickel,2010-12,12
5644,Nickel,2011-01,16
5645,Nickel,2011-02,19
5646,Nickel,2011-03,17
5647,Nickel,2011-04,16
5648,Nickel,2011-05,16
5649,Nickel,2011-06,18
5650,Nickel,2011-07,14
5651,Nickel,2011-08,18
5652,Nickel,2011-09,17
5653,Nickel,2011-10,13
5654,Nickel,2011-11,18
5655,Nickel,2011-12,16
5656,Nickel,2012-01,13
5657,Nickel,2012-02,19
5658,Nickel,2012-03,6
5659,Nickel,2012-04,6
5660,Nickel,2012-05,6
5661,Nickel,2012-06,9
5662,Nickel,2012-07,6
5663,Nickel,2012-08,6
5664,Nickel,2012-09,5
5665,Nickel,2012-10,6
5666,Nickel,2012-11,6
5667,Nickel,2012-12,4
5668,Nickel,2013-01,6
5669,Nickel,2013-02,6
5670,Nickel,2013-03,6
5671,Nickel,2013-04,6
5672,Nickel,2013-05,6
5673,Nickel,2013-06,6
5674,Nickel,2013-07,6
5675,Nickel,2013-08,5
5676,Nickel,2013-09,7
5677,Nickel,2013-10,9
5678,Nickel,2013-11,6
5679,Nickel,2013-12,6
5680,Nickel,2014-01,7
5681,Nickel,2014-02,4
5682,Nickel,2014-03,2
5683,Nickel,2014-04,4
5684,Nickel,2014-05,2
5685,Nickel,2014-06,8
5686,Nickel,2014-07,7
5687,Nickel,2014-08,8
5688,Nickel,2014-09,22
5689,Nickel,2014-10,16
5690,Nickel,2014-11,16
5691,Nickel,2014-12,10
5692,Nickel,2015-01,6
5693,Nickel,2015-02,8
5694,Nickel,2015-03,7
5695,Nickel,2015-04,6
5696,Nickel,2015-05,7
5697,Nickel,2015-06,7
5698,Nickel,2015-07,6
5699,Nickel,2015-08,8
5700,Nickel,2015-09,7
5701,Nickel,2015-10,6
5702,Nickel,2015-11,6
5703,Nickel,2015-12,6
5704,Nickel,2016-01,10
5705,Nickel,2016-02,13
5706,Nickel,2016-03,11
5707,Nickel,2016-04,12
5708,Nickel,2016-05,11
5709,Nickel,2016-06,11
5710,Nickel,2016-07,10
5711,Nickel,2016-08,12
5712,Nickel,2016-09,11
5713,Nickel,2016-10,12
5714,Nickel,2016-11,11
5715,Nickel,2016-12,11
5716,Nitrates,1998-01,7
5717,Nitrates,1998-02,7
5718,Nitrates,1998-03,7
5719,Nitrates,1998-04,11
5720,Nitrates,1998-05,8
5721,Nitrates,1998-06,11
5722,Nitrates,1998-07,8
5723,Nitrates,1998-08,11
5724,Nitrates,1998-09,8
5725,Nitrates,1998-10,14
5726,Nitrates,1998-11,14
5727,Nitrates,1998-12,14
5728,Nitrates,1999-01,15
5729,Nitrates,1999-02,15
5730,Nitrates,1999-03,15
5731,Nitrates,1999-04,15
5732,Nitrates,1999-05,15
5733,Nitrates,1999-06,15
5734,Nitrates,1999-07,16
5735,Nitrates,1999-08,14
5736,Nitrates,1999-09,14
5737,Nitrates,1999-10,14
5738,Nitrates,1999-11,14
5739,Nitrates,1999-12,14
5740,Nitrates,2000-01,14
5741,Nitrates,2000-02,15
5742,Nitrates,2000-03,15
5743,Nitrates,2000-04,15
5744,Nitrates,2000-05,15
5745,Nitrates,2000-06,15
5746,Nitrates,2000-07,15
5747,Nitrates,2000-08,15
5748,Nitrates,2000-09,15
5749,Nitrates,2000-10,15
5750,Nitrates,2000-11,15
5751,Nitrates,2000-12,15
5752,Nitrates,2001-01,15
5753,Nitrates,2001-02,12
5754,Nitrates,2001-03,15
5755,Nitrates,2001-04,15
5756,Nitrates,2001-05,15
5757,Nitrates,2001-06,15
5758,Nitrates,2001-07,15
5759,Nitrates,2001-08,15
5760,Nitrates,2001-09,15
5761,Nitrates,2001-10,4
5762,Nitrates,2001-11,11
5763,Nitrates,2001-12,10
5764,Nitrates,2002-01,9
5765,Nitrates,2002-02,20
5766,Nitrates,2002-03,18
5767,Nitrates,2002-04,15
5768,Nitrates,2002-05,21
5769,Nitrates,2002-06,21
5770,Nitrates,2002-07,21
5771,Nitrates,2002-08,21
5772,Nitrates,2002-09,24
5773,Nitrates,2002-10,33
5774,Nitrates,2002-11,14
5775,Nitrates,2002-12,21
5776,Nitrates,2003-01,17
5777,Nitrates,2003-02,18
5778,Nitrates,2003-03,21
5779,Nitrates,2003-04,21
5780,Nitrates,2003-05,21
5781,Nitrates,2003-06,21
5782,Nitrates,2003-07,21
5783,Nitrates,2003-08,18
5784,Nitrates,2003-09,15
5785,Nitrates,2003-10,21
5786,Nitrates,2003-11,21
5787,Nitrates,2003-12,21
5788,Nitrates,2004-01,16
5789,Nitrates,2004-02,20
5790,Nitrates,2004-03,21
5791,Nitrates,2004-04,21
5792,Nitrates,2004-05,21
5793,Nitrates,2004-06,21
5794,Nitrates,2004-07,21
5795,Nitrates,2004-08,21
5796,Nitrates,2004-09,21
5797,Nitrates,2004-10,18
5798,Nitrates,2004-11,10
5799,Nitrates,2004-12,16
5800,Nitrates,2005-01,21
5801,Nitrates,2005-02,21
5802,Nitrates,2005-03,21
5803,Nitrates,2005-04,21
5804,Nitrates,2005-05,21
5805,Nitrates,2005-06,21
5806,Nitrates,2005-07,21
5807,Nitrates,2005-08,21
5808,Nitrates,2005-09,21
5809,Nitrates,2005-10,21
5810,Nitrates,2005-11,21
5811,Nitrates,2005-12,21
5812,Nitrates,2006-01,21
5813,Nitrates,2006-02,21
5814,Nitrates,2006-03,21
5815,Nitrates,2006-04,21
5816,Nitrates,2006-05,21
5817,Nitrates,2006-06,21
5818,Nitrates,2006-07,20
5819,Nitrates,2006-08,21
5820,Nitrates,2006-09,21
5821,Nitrates,2006-10,19
5822,Nitrates,2006-11,21
5823,Nitrates,2006-12,21
5824,Nitrates,2007-01,21
5825,Nitrates,2007-02,19
5826,Nitrates,2007-03,20
5827,Nitrates,2007-04,19
5828,Nitrates,2007-05,21
5829,Nitrates,2007-06,21
5830,Nitrates,2007-07,21
5831,Nitrates,2007-08,15
5832,Nitrates,2007-09,18
5833,Nitrates,2007-10,16
5834,Nitrates,2007-11,19
5835,Nitrates,2007-12,18
5836,Nitrates,2008-01,14
5837,Nitrates,2008-02,16
5838,Nitrates,2008-03,18
5839,Nitrates,2008-04,9
5840,Nitrates,2008-05,20
5841,Nitrates,2008-06,21
5842,Nitrates,2008-07,21
5843,Nitrates,2008-08,27
5844,Nitrates,2008-09,22
5845,Nitrates,2008-10,27
5846,Nitrates,2008-11,21
5847,Nitrates,2008-12,17
5848,Nitrates,2009-01,22
5849,Nitrates,2009-02,24
5850,Nitrates,2009-03,24
5851,Nitrates,2009-04,24
5852,Nitrates,2009-05,24
5853,Nitrates,2009-06,24
5854,Nitrates,2009-07,24
5855,Nitrates,2009-08,21
5856,Nitrates,2009-09,23
5857,Nitrates,2009-10,24
5858,Nitrates,2009-11,24
5859,Nitrates,2009-12,24
5860,Nitrates,2010-01,20
5861,Nitrates,2010-02,24
5862,Nitrates,2010-03,24
5863,Nitrates,2010-04,24
5864,Nitrates,2010-05,23
5865,Nitrates,2010-06,23
5866,Nitrates,2010-07,23
5867,Nitrates,2010-08,23
5868,Nitrates,2010-09,32
5869,Nitrates,2010-10,30
5870,Nitrates,2010-11,31
5871,Nitrates,2010-12,29
5872,Nitrates,2011-01,25
5873,Nitrates,2011-02,29
5874,Nitrates,2011-03,27
5875,Nitrates,2011-04,23
5876,Nitrates,2011-05,30
5877,Nitrates,2011-06,29
5878,Nitrates,2011-07,27
5879,Nitrates,2011-08,34
5880,Nitrates,2011-09,23
5881,Nitrates,2011-10,25
5882,Nitrates,2011-11,31
5883,Nitrates,2011-12,28
5884,Nitrates,2012-01,19
5885,Nitrates,2012-02,27
5886,Nitrates,2012-03,26
5887,Nitrates,2012-04,25
5888,Nitrates,2012-05,27
5889,Nitrates,2012-06,19
5890,Nitrates,2012-07,29
5891,Nitrates,2012-08,17
5892,Nitrates,2012-09,26
5893,Nitrates,2012-10,29
5894,Nitrates,2012-11,30
5895,Nitrates,2012-12,26
5896,Nitrates,2013-01,22
5897,Nitrates,2013-02,26
5898,Nitrates,2013-03,24
5899,Nitrates,2013-04,24
5900,Nitrates,2013-05,21
5901,Nitrates,2013-06,26
5902,Nitrates,2013-07,25
5903,Nitrates,2013-08,24
5904,Nitrates,2013-09,24
5905,Nitrates,2013-10,22
5906,Nitrates,2013-11,30
5907,Nitrates,2013-12,29
5908,Nitrates,2014-01,23
5909,Nitrates,2014-02,7
5910,Nitrates,2014-03,33
5911,Nitrates,2014-04,26
5912,Nitrates,2014-05,27
5913,Nitrates,2014-06,27
5914,Nitrates,2014-07,23
5915,Nitrates,2014-08,32
5916,Nitrates,2014-09,34
5917,Nitrates,2014-10,29
5918,Nitrates,2014-11,37
5919,Nitrates,2014-12,28
5920,Nitrates,2015-01,25
5921,Nitrates,2015-02,25
5922,Nitrates,2015-03,27
5923,Nitrates,2015-04,25
5924,Nitrates,2015-05,27
5925,Nitrates,2015-06,27
5926,Nitrates,2015-07,25
5927,Nitrates,2015-08,33
5928,Nitrates,2015-09,25
5929,Nitrates,2015-10,28
5930,Nitrates,2015-11,31
5931,Nitrates,2015-12,27
5932,Nitrates,2016-01,24
5933,Nitrates,2016-02,28
5934,Nitrates,2016-03,25
5935,Nitrates,2016-04,25
5936,Nitrates,2016-05,25
5937,Nitrates,2016-06,25
5938,Nitrates,2016-07,36
5939,Nitrates,2016-08,31
5940,Nitrates,2016-09,32
5941,Nitrates,2016-10,25
5942,Nitrates,2016-11,23
5943,Nitrates,2016-12,25
5944,Nitrites,1998-01,7
5945,Nitrites,1998-02,7
5946,Nitrites,1998-03,7
5947,Nitrites,1998-04,11
5948,Nitrites,1998-05,8
5949,Nitrites,1998-06,11
5950,Nitrites,1998-07,8
5951,Nitrites,1998-08,11
5952,Nitrites,1998-09,8
5953,Nitrites,1998-10,14
5954,Nitrites,1998-11,14
5955,Nitrites,1998-12,14
5956,Nitrites,1999-01,15
5957,Nitrites,1999-02,15
5958,Nitrites,1999-03,15
5959,Nitrites,1999-04,15
5960,Nitrites,1999-05,15
5961,Nitrites,1999-06,15
5962,Nitrites,1999-07,16
5963,Nitrites,1999-08,14
5964,Nitrites,1999-09,14
5965,Nitrites,1999-10,14
5966,Nitrites,1999-11,14
5967,Nitrites,1999-12,14
5968,Nitrites,2000-01,14
5969,Nitrites,2000-02,15
5970,Nitrites,2000-03,15
5971,Nitrites,2000-04,15
5972,Nitrites,2000-05,15
5973,Nitrites,2000-06,15
5974,Nitrites,2000-07,15
5975,Nitrites,2000-08,15
5976,Nitrites,2000-09,15
5977,Nitrites,2000-10,15
5978,Nitrites,2000-11,15
5979,Nitrites,2000-12,15
5980,Nitrites,2001-01,15
5981,Nitrites,2001-02,12
5982,Nitrites,2001-03,15
5983,Nitrites,2001-04,15
5984,Nitrites,2001-05,15
5985,Nitrites,2001-06,15
5986,Nitrites,2001-07,15
5987,Nitrites,2001-08,15
5988,Nitrites,2001-09,15
5989,Nitrites,2001-10,4
5990,Nitrites,2001-11,11
5991,Nitrites,2001-12,10
5992,Nitrites,2002-01,9
5993,Nitrites,2002-02,20
5994,Nitrites,2002-03,18
5995,Nitrites,2002-04,15
5996,Nitrites,2002-05,21
5997,Nitrites,2002-06,21
5998,Nitrites,2002-07,21
5999,Nitrites,2002-08,21
6000,Nitrites,2002-09,24
6001,Nitrites,2002-10,33
6002,Nitrites,2002-11,16
6003,Nitrites,2002-12,21
6004,Nitrites,2003-01,18
6005,Nitrites,2003-02,18
6006,Nitrites,2003-03,21
6007,Nitrites,2003-04,21
6008,Nitrites,2003-05,21
6009,Nitrites,2003-06,21
6010,Nitrites,2003-07,21
6011,Nitrites,2003-08,18
6012,Nitrites,2003-09,15
6013,Nitrites,2003-10,21
6014,Nitrites,2003-11,20
6015,Nitrites,2003-12,21
6016,Nitrites,2004-01,16
6017,Nitrites,2004-02,20
6018,Nitrites,2004-03,21
6019,Nitrites,2004-04,21
6020,Nitrites,2004-05,21
6021,Nitrites,2004-06,21
6022,Nitrites,2004-07,21
6023,Nitrites,2004-08,21
6024,Nitrites,2004-09,21
6025,Nitrites,2004-10,18
6026,Nitrites,2004-11,10
6027,Nitrites,2004-12,16
6028,Nitrites,2005-01,21
6029,Nitrites,2005-02,21
6030,Nitrites,2005-03,21
6031,Nitrites,2005-04,21
6032,Nitrites,2005-05,21
6033,Nitrites,2005-06,21
6034,Nitrites,2005-07,21
6035,Nitrites,2005-08,21
6036,Nitrites,2005-09,21
6037,Nitrites,2005-10,21
6038,Nitrites,2005-11,21
6039,Nitrites,2005-12,21
6040,Nitrites,2006-01,21
6041,Nitrites,2006-02,21
6042,Nitrites,2006-03,21
6043,Nitrites,2006-04,21
6044,Nitrites,2006-05,21
6045,Nitrites,2006-06,21
6046,Nitrites,2006-07,20
6047,Nitrites,2006-08,21
6048,Nitrites,2006-09,21
6049,Nitrites,2006-10,19
6050,Nitrites,2006-11,21
6051,Nitrites,2006-12,21
6052,Nitrites,2007-01,21
6053,Nitrites,2007-02,19
6054,Nitrites,2007-03,20
6055,Nitrites,2007-04,19
6056,Nitrites,2007-05,21
6057,Nitrites,2007-06,21
6058,Nitrites,2007-07,21
6059,Nitrites,2007-08,15
6060,Nitrites,2007-09,18
6061,Nitrites,2007-10,16
6062,Nitrites,2007-11,19
6063,Nitrites,2007-12,18
6064,Nitrites,2008-01,14
6065,Nitrites,2008-02,16
6066,Nitrites,2008-03,18
6067,Nitrites,2008-04,9
6068,Nitrites,2008-05,20
6069,Nitrites,2008-06,21
6070,Nitrites,2008-07,21
6071,Nitrites,2008-08,27
6072,Nitrites,2008-09,22
6073,Nitrites,2008-10,27
6074,Nitrites,2008-11,21
6075,Nitrites,2008-12,17
6076,Nitrites,2009-01,22
6077,Nitrites,2009-02,24
6078,Nitrites,2009-03,24
6079,Nitrites,2009-04,24
6080,Nitrites,2009-05,24
6081,Nitrites,2009-06,24
6082,Nitrites,2009-07,24
6083,Nitrites,2009-08,21
6084,Nitrites,2009-09,23
6085,Nitrites,2009-10,24
6086,Nitrites,2009-11,24
6087,Nitrites,2009-12,24
6088,Nitrites,2010-01,20
6089,Nitrites,2010-02,24
6090,Nitrites,2010-03,24
6091,Nitrites,2010-04,24
6092,Nitrites,2010-05,23
6093,Nitrites,2010-06,23
6094,Nitrites,2010-07,24
6095,Nitrites,2010-08,23
6096,Nitrites,2010-09,32
6097,Nitrites,2010-10,30
6098,Nitrites,2010-11,31
6099,Nitrites,2010-12,29
6100,Nitrites,2011-01,25
6101,Nitrites,2011-02,29
6102,Nitrites,2011-03,27
6103,Nitrites,2011-04,23
6104,Nitrites,2011-05,30
6105,Nitrites,2011-06,29
6106,Nitrites,2011-07,27
6107,Nitrites,2011-08,34
6108,Nitrites,2011-09,23
6109,Nitrites,2011-10,25
6110,Nitrites,2011-11,31
6111,Nitrites,2011-12,28
6112,Nitrites,2012-01,19
6113,Nitrites,2012-02,27
6114,Nitrites,2012-03,26
6115,Nitrites,2012-04,25
6116,Nitrites,2012-05,27
6117,Nitrites,2012-06,19
6118,Nitrites,2012-07,29
6119,Nitrites,2012-08,17
6120,Nitrites,2012-09,26
6121,Nitrites,2012-10,29
6122,Nitrites,2012-11,30
6123,Nitrites,2012-12,26
6124,Nitrites,2013-01,22
6125,Nitrites,2013-02,26
6126,Nitrites,2013-03,24
6127,Nitrites,2013-04,24
6128,Nitrites,2013-05,20
6129,Nitrites,2013-06,26
6130,Nitrites,2013-07,25
6131,Nitrites,2013-08,24
6132,Nitrites,2013-09,24
6133,Nitrites,2013-10,22
6134,Nitrites,2013-11,30
6135,Nitrites,2013-12,29
6136,Nitrites,2014-01,23
6137,Nitrites,2014-02,7
6138,Nitrites,2014-03,33
6139,Nitrites,2014-04,26
6140,Nitrites,2014-05,27
6141,Nitrites,2014-06,27
6142,Nitrites,2014-07,23
6143,Nitrites,2014-08,32
6144,Nitrites,2014-09,34
6145,Nitrites,2014-10,29
6146,Nitrites,2014-11,37
6147,Nitrites,2014-12,28
6148,Nitrites,2015-01,25
6149,Nitrites,2015-02,25
6150,Nitrites,2015-03,27
6151,Nitrites,2015-04,25
6152,Nitrites,2015-05,27
6153,Nitrites,2015-06,27
6154,Nitrites,2015-07,28
6155,Nitrites,2015-08,33
6156,Nitrites,2015-09,25
6157,Nitrites,2015-10,28
6158,Nitrites,2015-11,31
6159,Nitrites,2015-12,27
6160,Nitrites,2016-01,24
6161,Nitrites,2016-02,28
6162,Nitrites,2016-03,25
6163,Nitrites,2016-04,25
6164,Nitrites,2016-05,25
6165,Nitrites,2016-06,25
6166,Nitrites,2016-07,36
6167,Nitrites,2016-08,31
6168,Nitrites,2016-09,32
6169,Nitrites,2016-10,25
6170,Nitrites,2016-11,23
6171,Nitrites,2016-12,25
6172,Organic nitrogen,2009-01,4
6173,Organic nitrogen,2009-02,2
6174,Organic nitrogen,2009-03,4
6175,Organic nitrogen,2009-04,4
6176,Organic nitrogen,2009-05,4
6177,Organic nitrogen,2009-06,4
6178,Organic nitrogen,2009-07,4
6179,Organic nitrogen,2009-08,4
6180,Organic nitrogen,2009-09,2
6181,Organic nitrogen,2009-10,2
6182,Organic nitrogen,2009-11,2
6183,Organic nitrogen,2009-12,4
6184,Organic nitrogen,2010-01,1
6185,Organic nitrogen,2010-02,2
6186,Organic nitrogen,2010-03,1
6187,Organic nitrogen,2010-04,3
6188,Organic nitrogen,2010-05,1
6189,Organic nitrogen,2010-06,1
6190,Organic nitrogen,2010-07,1
6191,Organic nitrogen,2010-08,1
6192,Organic nitrogen,2010-09,1
6193,Organic nitrogen,2010-10,3
6194,Organic nitrogen,2010-11,1
6195,Organic nitrogen,2010-12,1
6196,Organic nitrogen,2011-01,2
6197,Organic nitrogen,2011-02,2
6198,Organic nitrogen,2011-03,2
6199,Organic nitrogen,2011-04,2
6200,Organic nitrogen,2011-05,2
6201,Organic nitrogen,2011-06,2
6202,Organic nitrogen,2011-07,2
6203,Organic nitrogen,2011-08,2
6204,Organic nitrogen,2011-09,2
6205,Organic nitrogen,2011-10,2
6206,Organic nitrogen,2011-11,2
6207,Organic nitrogen,2011-12,2
6208,Organic nitrogen,2012-01,2
6209,Organic nitrogen,2012-02,2
6210,Organic nitrogen,2012-03,2
6211,Organic nitrogen,2012-04,2
6212,Organic nitrogen,2012-05,2
6213,Organic nitrogen,2012-06,2
6214,Organic nitrogen,2012-07,2
6215,Organic nitrogen,2012-08,2
6216,Organic nitrogen,2012-09,2
6217,Organic nitrogen,2012-10,2
6218,Organic nitrogen,2012-11,2
6219,Organic nitrogen,2012-12,2
6220,Organic nitrogen,2013-04,3
6221,Organic nitrogen,2013-09,1
6222,Organic nitrogen,2015-05,1
6223,Orthophosphate-phosphorus,1998-01,7
6224,Orthophosphate-phosphorus,1998-02,7
6225,Orthophosphate-phosphorus,1998-03,7
6226,Orthophosphate-phosphorus,1998-04,11
6227,Orthophosphate-phosphorus,1998-05,8
6228,Orthophosphate-phosphorus,1998-06,11
6229,Orthophosphate-phosphorus,1998-07,8
6230,Orthophosphate-phosphorus,1998-08,11
6231,Orthophosphate-phosphorus,1998-09,8
6232,Orthophosphate-phosphorus,1998-10,14
6233,Orthophosphate-phosphorus,1998-11,14
6234,Orthophosphate-phosphorus,1998-12,14
6235,Orthophosphate-phosphorus,1999-01,15
6236,Orthophosphate-phosphorus,1999-02,15
6237,Orthophosphate-phosphorus,1999-03,15
6238,Orthophosphate-phosphorus,1999-04,15
6239,Orthophosphate-phosphorus,1999-05,15
6240,Orthophosphate-phosphorus,1999-06,15
6241,Orthophosphate-phosphorus,1999-07,16
6242,Orthophosphate-phosphorus,1999-08,14
6243,Orthophosphate-phosphorus,1999-09,14
6244,Orthophosphate-phosphorus,1999-10,14
6245,Orthophosphate-phosphorus,1999-11,14
6246,Orthophosphate-phosphorus,1999-12,14
6247,Orthophosphate-phosphorus,2000-01,14
6248,Orthophosphate-phosphorus,2000-02,15
6249,Orthophosphate-phosphorus,2000-03,15
6250,Orthophosphate-phosphorus,2000-04,15
6251,Orthophosphate-phosphorus,2000-05,15
6252,Orthophosphate-phosphorus,2000-06,15
6253,Orthophosphate-phosphorus,2000-07,15
6254,Orthophosphate-phosphorus,2000-08,15
6255,Orthophosphate-phosphorus,2000-09,15
6256,Orthophosphate-phosphorus,2000-10,15
6257,Orthophosphate-phosphorus,2000-11,15
6258,Orthophosphate-phosphorus,2000-12,15
6259,Orthophosphate-phosphorus,2001-01,15
6260,Orthophosphate-phosphorus,2001-02,12
6261,Orthophosphate-phosphorus,2001-03,15
6262,Orthophosphate-phosphorus,2001-04,15
6263,Orthophosphate-phosphorus,2001-05,15
6264,Orthophosphate-phosphorus,2001-06,15
6265,Orthophosphate-phosphorus,2001-07,15
6266,Orthophosphate-phosphorus,2001-08,15
6267,Orthophosphate-phosphorus,2001-09,15
6268,Orthophosphate-phosphorus,2001-10,4
6269,Orthophosphate-phosphorus,2001-11,11
6270,Orthophosphate-phosphorus,2001-12,10
6271,Orthophosphate-phosphorus,2002-01,9
6272,Orthophosphate-phosphorus,2002-02,20
6273,Orthophosphate-phosphorus,2002-03,18
6274,Orthophosphate-phosphorus,2002-04,15
6275,Orthophosphate-phosphorus,2002-05,21
6276,Orthophosphate-phosphorus,2002-06,21
6277,Orthophosphate-phosphorus,2002-07,21
6278,Orthophosphate-phosphorus,2002-08,21
6279,Orthophosphate-phosphorus,2002-09,24
6280,Orthophosphate-phosphorus,2002-10,33
6281,Orthophosphate-phosphorus,2002-11,10
6282,Orthophosphate-phosphorus,2002-12,21
6283,Orthophosphate-phosphorus,2003-01,18
6284,Orthophosphate-phosphorus,2003-02,18
6285,Orthophosphate-phosphorus,2003-03,21
6286,Orthophosphate-phosphorus,2003-04,21
6287,Orthophosphate-phosphorus,2003-05,21
6288,Orthophosphate-phosphorus,2003-06,21
6289,Orthophosphate-phosphorus,2003-07,21
6290,Orthophosphate-phosphorus,2003-08,18
6291,Orthophosphate-phosphorus,2003-09,15
6292,Orthophosphate-phosphorus,2003-10,21
6293,Orthophosphate-phosphorus,2003-11,21
6294,Orthophosphate-phosphorus,2003-12,21
6295,Orthophosphate-phosphorus,2004-01,16
6296,Orthophosphate-phosphorus,2004-02,20
6297,Orthophosphate-phosphorus,2004-03,21
6298,Orthophosphate-phosphorus,2004-04,21
6299,Orthophosphate-phosphorus,2004-05,21
